bmb_indiv_junction_id	pid	event_id	stated_sex
9320	23530	8395	unstated
9321	23531	8396	unstated
9322	23532	8396	unstated
9323	23533	8397	unstated
9324	23534	8397	unstated
9325	23535	8398	unstated
9326	23536	8398	unstated
9327	23537	8399	unstated
9328	23538	8399	unstated
9329	23539	8400	unstated
9330	23540	8400	unstated
9331	23541	8401	unstated
9332	23542	8401	unstated
9333	23543	8402	unstated
9334	23544	8402	unstated
9335	23545	8403	unstated
9336	23546	8403	unstated
9337	23547	8404	unstated
9338	23548	8405	unstated
9339	23549	8405	unstated
9340	23550	8406	unstated
9341	23551	8406	unstated
9342	23552	8407	unstated
9343	23553	8407	unstated
9344	23554	8408	unstated
9345	23555	8408	unstated
9346	23556	8409	unstated
9347	23557	8409	unstated
9348	23558	8410	unstated
9349	23559	8410	unstated
9350	23560	8411	unstated
9351	23561	8411	unstated
9352	23562	8412	unstated
9353	23563	8412	unstated
9354	23564	8413	unstated
9355	23565	8413	unstated
9356	23566	8414	unstated
9357	23567	8414	unstated
9358	23568	8415	unstated
9359	23569	8415	unstated
9360	23570	8416	unstated
9361	23571	8416	unstated
9362	23572	8417	unstated
9363	23573	8417	unstated
9364	23574	8418	unstated
9365	23575	8418	unstated
9366	23576	8419	unstated
9367	23577	8419	unstated
9368	23578	8420	unstated
9369	23579	8420	unstated
9370	23580	8421	unstated
9371	23581	8421	unstated
9372	23582	8422	unstated
9373	23583	8422	unstated
9374	23584	8423	unstated
9375	23585	8423	unstated
9376	23586	8424	unstated
9377	23587	8424	unstated
9378	23588	8425	unstated
9379	23589	8425	unstated
9380	23590	8426	unstated
9381	23591	8426	unstated
9382	23592	8427	unstated
9383	23593	8427	unstated
9384	23594	8428	unstated
9385	23595	8428	unstated
9386	23596	8429	unstated
9387	23597	8429	unstated
9388	23598	8430	unstated
9389	23599	8430	unstated
9390	23600	8431	unstated
9391	23601	8431	unstated
9392	23602	8432	unstated
9393	23603	8432	unstated
9394	23604	8433	unstated
9395	23605	8433	unstated
9396	23606	8434	unstated
9397	23607	8434	unstated
9398	23608	8435	unstated
9399	23609	8435	unstated
9400	23610	8436	unstated
9401	23611	8436	unstated
9402	23612	8437	unstated
9403	23613	8437	unstated
9404	23614	8438	unstated
9405	23615	8438	unstated
9406	23616	8439	unstated
9407	23617	8439	unstated
9408	23618	8440	unstated
9409	23619	8440	unstated
9410	23620	8441	unstated
9411	23621	8441	unstated
9412	23622	8442	unstated
9413	23623	8442	unstated
9414	23624	8443	unstated
9415	23625	8443	unstated
9416	23626	8444	unstated
9417	23627	8444	unstated
9418	23628	8445	unstated
9419	23629	8445	unstated
9420	23630	8446	unstated
9421	23631	8446	unstated
9422	23632	8447	unstated
9423	23633	8447	unstated
9424	23634	8448	unstated
9425	23635	8448	unstated
9426	23636	8449	unstated
9427	23637	8449	unstated
9428	23638	8450	unstated
9429	23639	8450	unstated
9430	23640	8451	unstated
9431	23641	8451	unstated
9432	23642	8452	unstated
9433	23643	8452	unstated
9434	23644	8453	unstated
9435	23645	8453	unstated
9436	23646	8454	unstated
9437	23647	8454	unstated
9438	23648	8455	unstated
9439	23649	8455	unstated
9440	23650	8456	unstated
9441	23651	8456	unstated
9442	23652	8457	unstated
9443	23653	8457	unstated
9444	23654	8458	unstated
9445	23655	8458	unstated
9446	23656	8459	unstated
9447	23657	8459	unstated
9448	23658	8460	unstated
9449	23659	8460	unstated
9450	23660	8461	unstated
9451	23661	8462	unstated
9452	23662	8462	unstated
9453	23663	8463	unstated
9454	23664	8463	unstated
9455	23665	8464	unstated
9456	23666	8464	unstated
9457	23667	8465	unstated
9458	23668	8465	unstated
9459	23669	8466	unstated
9460	23670	8466	unstated
9461	23671	8467	unstated
9462	23672	8467	unstated
9463	23673	8468	unstated
9464	23674	8468	unstated
9465	23675	8469	unstated
9466	23676	8469	unstated
9467	23677	8470	Mr
9468	23678	8470	Mrs
9469	23679	8471	unstated
9470	23680	8471	unstated
9471	23681	8472	unstated
9472	23682	8472	unstated
9473	23683	8473	unstated
9474	23684	8473	unstated
9475	23685	8474	unstated
9476	23686	8474	unstated
9477	23687	8475	unstated
9478	23688	8475	unstated
9479	23689	8476	unstated
9480	23690	8476	unstated
9481	23691	8477	unstated
9482	23692	8477	unstated
9483	23693	8478	unstated
9484	23694	8478	unstated
9485	23695	8479	unstated
9486	23696	8479	unstated
9487	23697	8480	unstated
9488	23698	8480	unstated
9489	23699	8481	unstated
9490	23700	8481	unstated
9491	23701	8482	unstated
9492	23702	8482	unstated
9493	23703	8483	unstated
9494	23704	8483	unstated
9495	23705	8484	unstated
9496	23706	8484	unstated
9497	23707	8485	unstated
9498	23708	8485	unstated
9499	23709	8486	unstated
9500	23710	8486	unstated
9501	23711	8487	unstated
9502	23712	8487	unstated
9503	23713	8488	unstated
9504	23714	8488	unstated
9505	23715	8489	unstated
9506	23716	8489	unstated
9507	23717	8490	unstated
9508	23718	8490	unstated
9509	23719	8491	unstated
9510	23720	8491	unstated
9511	23721	8492	unstated
9512	23722	8492	unstated
9513	23723	8493	unstated
9514	23724	8493	unstated
9515	23725	8494	unstated
9516	23726	8494	unstated
9517	23727	8495	unstated
9518	23728	8495	unstated
9519	23729	8496	unstated
9520	23730	8496	unstated
9521	23731	8497	unstated
9522	23732	8497	unstated
9523	23733	8498	unstated
9524	23734	8498	unstated
9525	23735	8499	unstated
9526	23736	8499	unstated
9527	23737	8500	unstated
9528	23738	8500	unstated
9529	23739	8501	unstated
9530	23740	8501	unstated
9531	23741	8502	Mr
9532	23742	8502	unstated
9533	23743	8503	unstated
9534	23744	8503	unstated
9535	23745	8504	unstated
9536	23746	8504	unstated
9537	23747	8505	unstated
9538	23748	8505	unstated
9539	23749	8506	unstated
9540	23750	8506	unstated
9541	23751	8507	unstated
9542	23752	8507	unstated
9543	23753	8508	unstated
9544	23754	8508	unstated
9545	23755	8509	unstated
9546	23756	8509	unstated
9547	23757	8510	unstated
9548	23758	8510	unstated
9549	23759	8511	unstated
9550	23760	8511	unstated
9551	23761	8512	unstated
9552	23762	8512	unstated
9553	23763	8513	unstated
9554	23764	8513	unstated
9555	23765	8514	unstated
9556	23766	8514	unstated
9557	23767	8515	unstated
9558	23768	8515	unstated
9559	23769	8516	unstated
9560	23770	8516	unstated
9561	23771	8517	unstated
9562	23772	8517	unstated
9563	23773	8518	unstated
9564	23774	8518	unstated
9565	23775	8519	unstated
9566	23776	8519	unstated
9567	23777	8520	unstated
9568	23778	8520	unstated
9569	23779	8521	unstated
9570	23780	8521	unstated
9571	23781	8522	unstated
9572	23782	8522	unstated
9573	23783	8523	unstated
9574	23784	8523	unstated
9575	23785	8524	unstated
9576	23786	8524	unstated
9577	23787	8525	unstated
9578	23788	8525	unstated
9579	23789	8526	unstated
9580	23790	8526	unstated
9581	23791	8527	unstated
9582	23792	8527	unstated
9583	23793	8528	unstated
9584	23794	8528	unstated
9585	23795	8529	unstated
9586	23796	8529	unstated
9587	23797	8530	unstated
9588	23798	8530	unstated
9589	23799	8531	unstated
9590	23800	8531	unstated
9591	23801	8532	unstated
9592	23802	8532	unstated
9593	23803	8533	unstated
9594	23804	8533	unstated
9595	23805	8534	unstated
9596	23806	8534	unstated
9597	23807	8535	unstated
9598	23808	8535	unstated
9599	23809	8536	unstated
9600	23810	8536	unstated
9601	23811	8537	unstated
9602	23812	8537	unstated
9603	23813	8538	unstated
9604	23814	8538	unstated
9605	23815	8539	unstated
9606	23816	8539	unstated
9607	23817	8540	unstated
9608	23818	8540	unstated
9609	23819	8541	unstated
9610	23820	8541	unstated
9611	23821	8542	unstated
9612	23822	8542	unstated
9613	23823	8543	unstated
9614	23824	8543	unstated
9615	23825	8544	unstated
9616	23826	8544	unstated
9617	23827	8545	unstated
9618	23828	8545	unstated
9619	23829	8546	unstated
9620	23830	8546	unstated
9621	23831	8547	unstated
9622	23832	8547	unstated
9623	23833	8548	unstated
9624	23834	8548	unstated
9625	23835	8549	unstated
9626	23836	8549	unstated
9627	23837	8550	unstated
9628	23838	8550	unstated
9629	23839	8551	unstated
9630	23840	8551	unstated
9631	23841	8552	unstated
9632	23842	8552	unstated
9633	23843	8553	unstated
9634	23844	8553	unstated
9635	23845	8554	unstated
9636	23846	8554	unstated
9637	23847	8555	unstated
9638	23848	8555	unstated
9639	23849	8556	unstated
9640	23850	8556	unstated
9641	23851	8557	unstated
9642	23852	8557	unstated
9643	23853	8558	unstated
9644	23854	8558	unstated
9645	23855	8559	unstated
9646	23856	8559	unstated
9647	23857	8560	unstated
9648	23858	8560	unstated
9649	23859	8561	unstated
9650	23860	8561	unstated
9651	23861	8562	unstated
9652	23862	8562	unstated
9653	23863	8563	unstated
9654	23864	8563	unstated
9655	23865	8564	unstated
9656	23866	8564	unstated
9657	23867	8565	unstated
9658	23868	8565	unstated
9659	23869	8566	unstated
9660	23870	8566	unstated
9661	23871	8567	unstated
9662	23872	8567	unstated
9663	23873	8568	unstated
9664	23874	8568	unstated
9665	23875	8569	unstated
9666	23876	8569	unstated
9667	23877	8570	unstated
9668	23878	8570	unstated
9669	23879	8571	unstated
9670	23880	8571	unstated
9671	23881	8572	unstated
9672	23882	8572	unstated
9673	23883	8573	unstated
9674	23884	8573	unstated
9675	23885	8574	unstated
9676	23886	8574	unstated
9677	23887	8575	unstated
9678	23888	8575	unstated
9679	23889	8576	unstated
9680	23890	8576	unstated
9681	23891	8577	unstated
9682	23892	8577	unstated
9683	23893	8578	unstated
9684	23894	8578	unstated
9685	23895	8579	unstated
9686	23896	8579	unstated
9687	23897	8580	unstated
9688	23898	8580	unstated
9689	23899	8581	unstated
9690	23900	8581	unstated
9691	23901	8582	unstated
9692	23902	8582	unstated
9693	23903	8583	unstated
9694	23904	8583	unstated
9695	23905	8584	unstated
9696	23906	8584	unstated
9697	23907	8585	unstated
9698	23908	8585	unstated
9699	23909	8586	unstated
9700	23910	8586	unstated
9701	23911	8587	unstated
9702	23912	8587	unstated
9703	23913	8588	unstated
9704	23914	8588	unstated
9705	23915	8589	unstated
9706	23916	8589	unstated
9707	23917	8590	unstated
9708	23918	8590	unstated
9709	23919	8591	unstated
9710	23920	8591	unstated
9711	23921	8592	unstated
9712	23922	8592	unstated
9713	23923	8593	unstated
9714	23924	8593	unstated
9715	23925	8594	unstated
9716	23926	8594	unstated
9717	23927	8595	unstated
9718	23928	8595	unstated
9719	23929	8596	unstated
9720	23930	8596	unstated
9721	23931	8597	unstated
9722	23932	8597	unstated
9723	23933	8598	unstated
9724	23934	8598	unstated
9725	23935	8599	unstated
9726	23936	8599	unstated
9727	23937	8600	unstated
9728	23938	8600	unstated
9729	23939	8601	unstated
9730	23940	8601	unstated
9731	23941	8602	unstated
9732	23942	8602	unstated
9733	23943	8603	unstated
9734	23944	8603	unstated
9735	23945	8604	unstated
9736	23946	8604	unstated
9737	23947	8605	unstated
9738	23948	8605	unstated
9739	23949	8606	unstated
9740	23950	8606	unstated
9741	23951	8607	unstated
9742	23952	8607	unstated
9743	23953	8608	unstated
9744	23954	8608	unstated
9745	23955	8609	unstated
9746	23956	8609	unstated
9747	23957	8610	unstated
9748	23958	8610	unstated
9749	23959	8611	unstated
9750	23960	8611	unstated
9751	23961	8612	unstated
9752	23962	8612	unstated
9753	23963	8613	unstated
9754	23964	8613	unstated
9755	23965	8614	unstated
9756	23966	8614	unstated
9757	23967	8615	unstated
9758	23968	8615	unstated
9759	23969	8616	unstated
9760	23970	8616	unstated
9761	23971	8617	unstated
9762	23972	8617	unstated
9763	23973	8618	unstated
9764	23974	8618	unstated
9765	23975	8619	unstated
9766	23976	8619	unstated
9767	23977	8620	unstated
9768	23978	8620	unstated
9769	23979	8621	unstated
9770	23980	8621	unstated
9771	23981	8622	unstated
9772	23982	8622	unstated
9773	23983	8623	unstated
9774	23984	8623	unstated
9775	23985	8624	unstated
9776	23986	8624	unstated
9777	23987	8625	unstated
9778	23988	8625	unstated
9779	23989	8626	unstated
9780	23990	8626	unstated
9781	23991	8627	unstated
9782	23992	8627	unstated
9783	23993	8628	unstated
9784	23994	8628	unstated
9785	23995	8629	unstated
9786	23996	8629	unstated
9787	23997	8630	unstated
9788	23998	8630	unstated
9789	23999	8631	unstated
9790	24000	8631	unstated
9791	24001	8632	unstated
9792	24002	8632	unstated
9793	24003	8633	unstated
9794	24004	8633	unstated
9795	24005	8634	unstated
9796	24006	8634	unstated
9797	24007	8635	unstated
9798	24008	8635	unstated
9799	24009	8636	unstated
9800	24010	8636	unstated
9801	24011	8637	unstated
9802	24012	8637	unstated
9803	24013	8638	unstated
9804	24014	8638	unstated
9805	24015	8639	unstated
9806	24016	8639	unstated
9807	24017	8640	unstated
9808	24018	8640	unstated
9809	24019	8641	unstated
9810	24020	8641	unstated
9811	24021	8642	unstated
9812	24022	8642	unstated
9813	24023	8643	unstated
9814	24024	8643	unstated
9815	24025	8644	unstated
9816	24026	8644	unstated
9817	24027	8645	unstated
9818	24028	8645	unstated
9819	24029	8646	unstated
9820	24030	8646	unstated
9821	24031	8647	unstated
9822	24032	8647	unstated
9823	24033	8648	unstated
9824	24034	8648	unstated
9825	24035	8649	unstated
9826	24036	8649	unstated
9827	24037	8650	unstated
9828	24038	8650	unstated
9829	24039	8651	unstated
9830	24040	8651	unstated
9831	24041	8652	unstated
9832	24042	8652	unstated
9833	24043	8653	unstated
9834	24044	8653	unstated
9835	24045	8654	unstated
9836	24046	8654	unstated
9837	24047	8655	unstated
9838	24048	8655	unstated
9839	24049	8656	unstated
9840	24050	8656	unstated
9841	24051	8657	unstated
9842	24052	8657	unstated
9843	24053	8658	unstated
9844	24054	8658	unstated
9845	24055	8659	unstated
9846	24056	8659	unstated
9847	24057	8660	unstated
9848	24058	8660	unstated
9849	24059	8661	unstated
9850	24060	8661	unstated
9851	24061	8662	unstated
9852	24062	8662	unstated
9853	24063	8663	unstated
9854	24064	8663	unstated
9855	24065	8664	unstated
9856	24066	8664	unstated
9857	24067	8665	unstated
9858	24068	8665	unstated
9859	24069	8666	unstated
9860	24070	8666	unstated
9861	24071	8667	unstated
9862	24072	8667	unstated
9863	24073	8668	unstated
9864	24074	8668	unstated
9865	24075	8669	unstated
9866	24076	8669	unstated
9867	24077	8670	unstated
9868	24078	8670	unstated
9869	24079	8671	unstated
9870	24080	8671	unstated
9871	24081	8672	unstated
9872	24082	8672	unstated
9873	24083	8673	unstated
9874	24084	8673	unstated
9875	24085	8674	unstated
9876	24086	8674	unstated
9877	24087	8675	unstated
9878	24088	8675	unstated
9879	24089	8676	unstated
9880	24090	8676	unstated
9881	24091	8677	unstated
9882	24092	8677	unstated
9883	24093	8678	unstated
9884	24094	8678	unstated
9885	24095	8679	unstated
9886	24096	8679	unstated
9887	24097	8680	unstated
9888	24098	8680	unstated
9889	24099	8681	unstated
9890	24100	8681	unstated
9891	24101	8682	unstated
9892	24102	8682	unstated
9893	24103	8683	unstated
9894	24104	8683	unstated
9895	24105	8684	unstated
9896	24106	8684	unstated
9897	24107	8685	unstated
9898	24108	8685	unstated
9899	24109	8686	unstated
9900	24110	8686	unstated
9901	24111	8687	unstated
9902	24112	8687	unstated
9903	24113	8688	unstated
9904	24114	8688	unstated
9905	24115	8689	unstated
9906	24116	8689	unstated
9907	24117	8690	unstated
9908	24118	8690	unstated
9909	24119	8691	unstated
9910	24120	8691	unstated
9911	24121	8692	unstated
9912	24122	8692	unstated
9913	24123	8693	unstated
9914	24124	8693	unstated
9915	24125	8694	unstated
9916	24126	8694	unstated
9917	24127	8695	unstated
9918	24128	8695	unstated
9919	24129	8696	unstated
9920	24130	8696	unstated
9921	24131	8697	unstated
9922	24132	8697	unstated
9923	24133	8698	unstated
9924	24134	8698	unstated
9925	24135	8699	unstated
9926	24136	8699	unstated
9927	24137	8700	unstated
9928	24138	8700	unstated
9929	24139	8701	unstated
9930	24140	8701	unstated
9931	24141	8702	unstated
9932	24142	8702	unstated
9933	24143	8703	unstated
9934	24144	8703	unstated
9935	24145	8704	unstated
9936	24146	8704	unstated
9937	24147	8705	unstated
9938	24148	8705	unstated
9939	24149	8706	unstated
9940	24150	8706	unstated
9941	24151	8707	unstated
9942	24152	8707	unstated
9943	24153	8708	unstated
9944	24154	8708	unstated
9945	24155	8709	unstated
9946	24156	8709	unstated
9947	24157	8710	unstated
9948	24158	8710	unstated
9949	24159	8711	unstated
9950	24160	8711	unstated
9951	24161	8712	unstated
9952	24162	8712	unstated
9953	24163	8713	unstated
9954	24164	8713	unstated
9955	24165	8714	unstated
9956	24166	8714	unstated
9957	24167	8715	unstated
9958	24168	8715	unstated
9959	24169	8716	unstated
9960	24170	8716	unstated
9961	24171	8717	unstated
9962	24172	8717	unstated
9963	24173	8718	unstated
9964	24174	8718	unstated
9965	24175	8719	unstated
9966	24176	8719	unstated
9967	24177	8720	unstated
9968	24178	8720	unstated
9969	24179	8721	unstated
9970	24180	8721	unstated
9971	24181	8722	unstated
9972	24182	8722	unstated
9973	24183	8723	unstated
9974	24184	8723	unstated
9975	24185	8724	unstated
9976	24186	8724	unstated
9977	24187	8725	unstated
9978	24188	8725	unstated
9979	24189	8726	unstated
9980	24190	8726	unstated
9981	24191	8727	unstated
9982	24192	8727	unstated
9983	24193	8728	unstated
9984	24194	8728	unstated
9985	24195	8729	unstated
9986	24196	8729	unstated
9987	24197	8730	Mr
9988	24198	8730	unstated
9989	24199	8731	unstated
9990	24200	8731	unstated
9991	24201	8732	unstated
9992	24202	8732	unstated
9993	24203	8733	unstated
9994	24204	8733	unstated
9995	24205	8734	unstated
9996	24206	8734	unstated
9997	24207	8735	unstated
9998	24208	8735	unstated
9999	24209	8736	unstated
10000	24210	8736	unstated
10001	24211	8737	unstated
10002	24212	8737	unstated
10003	24213	8738	unstated
10004	24214	8738	unstated
10005	24215	8739	unstated
10006	24216	8739	unstated
10007	24217	8740	unstated
10008	24218	8740	unstated
10009	24219	8741	unstated
10010	24220	8741	unstated
10011	24221	8742	Sir
10012	24222	8742	unstated
10013	24223	8743	unstated
10014	24224	8743	unstated
10015	24225	8744	unstated
10016	24226	8744	unstated
10017	24227	8745	unstated
10018	24228	8745	unstated
10019	24229	8746	unstated
10020	24230	8746	unstated
10021	24231	8747	unstated
10022	24232	8747	unstated
10023	24233	8748	unstated
10024	24234	8748	unstated
10025	24235	8749	unstated
10026	24236	8749	unstated
10027	24237	8750	unstated
10028	24238	8750	unstated
10029	24239	8751	unstated
10030	24240	8751	unstated
10031	24241	8752	unstated
10032	24242	8752	unstated
10033	24243	8753	unstated
10034	24244	8753	unstated
10035	24245	8754	unstated
10036	24246	8754	unstated
10037	24247	8755	unstated
10038	24248	8755	unstated
10039	24249	8756	unstated
10040	24250	8756	unstated
10041	24251	8757	unstated
10042	24252	8757	unstated
10043	24253	8758	unstated
10044	24254	8758	unstated
10045	24255	8759	unstated
10046	24256	8759	unstated
10047	24257	8760	unstated
10048	24258	8760	unstated
10049	24259	8762	unstated
10050	24260	8762	unstated
10051	24261	8763	unstated
10052	24262	8763	unstated
10053	24263	8764	unstated
10054	24264	8764	unstated
10055	24265	8765	unstated
10056	24266	8765	unstated
10057	24267	8766	unstated
10058	24268	8766	unstated
10059	24269	8767	unstated
10060	24270	8767	unstated
10061	24271	8768	unstated
10062	24272	8768	unstated
10063	24273	8769	unstated
10064	24274	8769	unstated
10065	24275	8770	unstated
10066	24276	8770	unstated
10067	24277	8771	unstated
10068	24278	8771	unstated
10069	24279	8772	unstated
10070	24280	8772	unstated
10071	24281	8773	unstated
10072	24282	8773	unstated
10073	24283	8774	unstated
10074	24284	8774	unstated
10075	24285	8775	unstated
10076	24286	8775	unstated
10077	24287	8776	unstated
10078	24288	8776	unstated
10079	24289	8777	unstated
10080	24290	8777	unstated
10081	24291	8778	unstated
10082	24292	8778	unstated
10083	24293	8779	unstated
10084	24294	8779	unstated
10085	24295	8780	unstated
10086	24296	8780	unstated
10087	24297	8781	unstated
10088	24298	8781	unstated
10089	24299	8782	unstated
10090	24300	8782	unstated
10091	24301	8783	unstated
10092	24302	8783	unstated
10093	24303	8784	Sir
10094	24304	8784	unstated
10095	24305	8785	unstated
10096	24306	8785	unstated
10097	24307	8786	unstated
10098	24308	8786	unstated
10099	24309	8787	unstated
10100	24310	8787	unstated
10101	24311	8788	unstated
10102	24312	8788	unstated
10103	24313	8789	unstated
10104	24314	8789	unstated
10105	24315	8790	unstated
10106	24316	8790	unstated
10107	24317	8791	unstated
10108	24318	8791	unstated
10109	24319	8792	unstated
10110	24320	8792	unstated
10111	24321	8793	unstated
10112	24322	8793	unstated
10113	24323	8794	unstated
10114	24324	8794	unstated
10115	24325	8795	unstated
10116	24326	8795	unstated
10117	24327	8796	unstated
10118	24328	8796	unstated
10119	24329	8797	unstated
10120	24330	8797	unstated
10121	24331	8798	unstated
10122	24332	8798	unstated
10123	24333	8799	unstated
10124	24334	8799	unstated
10125	24335	8800	unstated
10126	24336	8800	unstated
10127	24337	8801	unstated
10128	24338	8801	unstated
10129	24339	8802	unstated
10130	24340	8802	unstated
10131	24341	8803	unstated
10132	24342	8803	unstated
10133	24343	8804	unstated
10134	24344	8804	unstated
10135	24345	8805	unstated
10136	24346	8805	unstated
10137	24347	8806	unstated
10138	24348	8806	unstated
10139	24349	8807	unstated
10140	24350	8807	unstated
10141	24351	8808	unstated
10142	24352	8808	unstated
10143	24353	8809	unstated
10144	24354	8809	unstated
10145	24355	8810	unstated
10146	24356	8810	unstated
10147	24357	8811	unstated
10148	24358	8811	unstated
10149	24359	8812	unstated
10150	24360	8812	unstated
10151	24361	8813	unstated
10152	24362	8813	unstated
10153	24363	8814	unstated
10154	24364	8814	unstated
10155	24365	8815	unstated
10156	24366	8815	unstated
10157	24367	8816	unstated
10158	24368	8816	unstated
10159	24369	8817	unstated
10160	24370	8817	unstated
10161	24371	8818	unstated
10162	24372	8818	unstated
10163	24373	8819	unstated
10164	24374	8819	unstated
10165	24375	8820	unstated
10166	24376	8820	unstated
10167	24377	8821	unstated
10168	24378	8821	unstated
10169	24379	8822	unstated
10170	24380	8822	unstated
10171	24381	8823	unstated
10172	24382	8823	unstated
10173	24383	8824	unstated
10174	24384	8824	unstated
10175	24385	8825	unstated
10176	24386	8825	unstated
10177	24387	8826	unstated
10178	24388	8826	unstated
10179	24389	8827	unstated
10180	24390	8827	unstated
10181	24391	8828	unstated
10182	24392	8828	unstated
10183	24393	8829	unstated
10184	24394	8829	unstated
10185	24395	8830	unstated
10186	24396	8830	unstated
10187	24397	8831	unstated
10188	24398	8831	unstated
10189	24399	8832	unstated
10190	24400	8832	unstated
10191	24401	8833	unstated
10192	24402	8833	unstated
10193	24403	8834	unstated
10194	24404	8834	unstated
10195	24405	8835	unstated
10196	24406	8835	unstated
10197	24407	8836	unstated
10198	24408	8836	unstated
10199	24409	8837	unstated
10200	24410	8837	unstated
10201	24411	8838	unstated
10202	24412	8838	unstated
10203	24413	8839	unstated
10204	24414	8839	unstated
10205	24415	8840	unstated
10206	24416	8840	unstated
10207	24417	8841	unstated
10208	24418	8841	unstated
10209	24419	8842	unstated
10210	24420	8842	unstated
10211	24421	8843	unstated
10212	24422	8843	unstated
10213	24423	8844	unstated
10214	24424	8844	unstated
10215	24425	8845	unstated
10216	24426	8845	unstated
10217	24427	8846	unstated
10218	24428	8846	unstated
10219	24429	8847	unstated
10220	24430	8847	unstated
10221	24431	8848	unstated
10222	24432	8848	unstated
10223	24433	8849	unstated
10224	24434	8849	unstated
10225	24435	8850	unstated
10226	24436	8850	unstated
10227	24437	8851	unstated
10228	24438	8851	unstated
10229	24439	8852	unstated
10230	24440	8852	unstated
10231	24441	8853	unstated
10232	24442	8853	unstated
10233	24443	8854	unstated
10234	24444	8854	unstated
10235	24445	8855	unstated
10236	24446	8855	unstated
10237	24447	8856	unstated
10238	24448	8856	unstated
10239	24449	8857	unstated
10240	24450	8857	unstated
10241	24451	8858	unstated
10242	24452	8858	unstated
10243	24453	8859	unstated
10244	24454	8859	unstated
10245	24455	8860	unstated
10246	24456	8860	unstated
10247	24457	8861	unstated
10248	24458	8861	unstated
10249	24459	8862	unstated
10250	24460	8862	unstated
10251	24461	8863	unstated
10252	24462	8863	unstated
10253	24463	8864	unstated
10254	24464	8864	unstated
10255	24465	8865	unstated
10256	24466	8865	unstated
10257	24467	8866	unstated
10258	24468	8866	unstated
10259	24469	8867	unstated
10260	24470	8867	unstated
10261	24471	8868	unstated
10262	24472	8868	unstated
10263	24473	8869	unstated
10264	24474	8869	unstated
10265	24475	8870	unstated
10266	24476	8870	unstated
10267	24477	8871	unstated
10268	24478	8871	unstated
10269	24479	8872	unstated
10270	24480	8872	unstated
10271	24481	8873	unstated
10272	24482	8873	unstated
10273	24483	8874	unstated
10274	24484	8874	unstated
10275	24485	8875	unstated
10276	24486	8875	unstated
10277	24487	8876	unstated
10278	24488	8876	unstated
10279	24489	8877	unstated
10280	24490	8877	unstated
10281	24491	8878	unstated
10282	24492	8878	unstated
10283	24493	8879	unstated
10284	24494	8879	unstated
10285	24495	8880	unstated
10286	24496	8880	unstated
10287	24497	8881	unstated
10288	24498	8881	unstated
10289	24499	8882	unstated
10290	24500	8882	unstated
10291	24501	8883	unstated
10292	24502	8883	unstated
10293	24503	8884	unstated
10294	24504	8884	unstated
10295	24505	8885	unstated
10296	24506	8885	unstated
10297	24507	8886	unstated
10298	24508	8886	unstated
10299	24509	8887	unstated
10300	24510	8887	unstated
10301	24511	8888	unstated
10302	24512	8888	unstated
10303	24513	8889	unstated
10304	24514	8889	unstated
10305	24515	8890	unstated
10306	24516	8890	unstated
10307	24517	8891	unstated
10308	24518	8891	unstated
10309	24519	8892	unstated
10310	24520	8892	unstated
10311	24521	8893	unstated
10312	24522	8893	unstated
10313	24523	8894	unstated
10314	24524	8894	unstated
10315	24525	8895	unstated
10316	24526	8895	unstated
10317	24527	8896	unstated
10318	24528	8896	unstated
10319	24529	8897	unstated
10320	24530	8897	unstated
10321	24531	8898	unstated
10322	24532	8898	unstated
10323	24533	8899	unstated
10324	24534	8899	unstated
10325	24535	8900	unstated
10326	24536	8900	unstated
10327	24537	8901	unstated
10328	24538	8901	unstated
10329	24539	8902	unstated
10330	24540	8902	unstated
10331	24541	8903	unstated
10332	24542	8903	unstated
10333	24543	8904	unstated
10334	24544	8904	unstated
10335	24545	8905	unstated
10336	24546	8905	unstated
10337	24547	8906	unstated
10338	24548	8906	unstated
10339	24549	8907	unstated
10340	24550	8907	unstated
10341	24551	8908	unstated
10342	24552	8908	unstated
10343	24553	8909	unstated
10344	24554	8909	unstated
10345	24555	8910	unstated
10346	24556	8910	unstated
10347	24557	8911	unstated
10348	24558	8911	unstated
10349	24559	8912	unstated
10350	24560	8912	unstated
10351	24561	8913	unstated
10352	24562	8913	unstated
10353	24563	8914	unstated
10354	24564	8914	unstated
10355	24565	8915	unstated
10356	24566	8915	unstated
10357	24567	8916	unstated
10358	24568	8916	unstated
10359	24569	8917	unstated
10360	24570	8917	unstated
10361	24571	8918	unstated
10362	24572	8918	unstated
10363	24573	8919	unstated
10364	24574	8919	unstated
10365	24575	8920	unstated
10366	24576	8920	unstated
10367	24577	8921	unstated
10368	24578	8921	unstated
10369	24579	8922	unstated
10370	24580	8922	unstated
10371	24581	8923	unstated
10372	24582	8923	unstated
10373	24583	8924	unstated
10374	24584	8924	unstated
10375	24585	8925	unstated
10376	24586	8925	unstated
10377	24587	8926	unstated
10378	24588	8926	unstated
10379	24589	8927	unstated
10380	24590	8927	unstated
10381	24591	8928	unstated
10382	24592	8928	unstated
10383	24593	8929	unstated
10384	24594	8929	unstated
10385	24595	8930	unstated
10386	24596	8930	unstated
10387	24597	8931	unstated
10388	24598	8931	unstated
10389	24599	8932	unstated
10390	24600	8932	unstated
10391	24601	8933	unstated
10392	24602	8933	unstated
10393	24603	8934	unstated
