event_id	event_date	parish	event	unrelated_memo	marriage_authorisation	licence_issuer	memo	marriage_location	reg_order_num
16250	17/8/1595 00:00:00	St Martin Ironmonger Lane	Baptism						0
16251	7/9/1595 00:00:00	St Martin Ironmonger Lane	Baptism						0
16252	21/9/1595 00:00:00	St Martin Ironmonger Lane	Baptism						0
16253	12/10/1595 00:00:00	St Martin Ironmonger Lane	Baptism						0
16254	11/1/1595 00:00:00	St Martin Ironmonger Lane	Baptism						0
16255	18/6/1595 00:00:00	St Martin Ironmonger Lane	Burial						0
16256	6/8/1595 00:00:00	St Martin Ironmonger Lane	Burial						0
16257	16/9/1595 00:00:00	St Martin Ironmonger Lane	Burial						0
16258	17/5/1596 00:00:00	St Martin Ironmonger Lane	Marriage						0
16259	29/6/1596 00:00:00	St Martin Ironmonger Lane	Marriage						0
16260	3/8/1596 00:00:00	St Martin Ironmonger Lane	Marriage						0
16261	4/1/1596 00:00:00	St Martin Ironmonger Lane	Marriage						0
16262	7/1/1596 00:00:00	St Martin Ironmonger Lane	Marriage						0
16263	11/4/1596 00:00:00	St Martin Ironmonger Lane	Baptism						0
16264	18/4/1596 00:00:00	St Martin Ironmonger Lane	Baptism						0
16265	13/6/1596 00:00:00	St Martin Ironmonger Lane	Baptism						0
16266	29/12/1596 00:00:00	St Martin Ironmonger Lane	Baptism						0
16267	12/4/1596 00:00:00	St Martin Ironmonger Lane	Burial						0
16268	7/5/1596 00:00:00	St Martin Ironmonger Lane	Burial						0
16269	17/5/1596 00:00:00	St Martin Ironmonger Lane	Burial						0
16270	14/2/1596 00:00:00	St Martin Ironmonger Lane	Burial						0
16271	20/2/1596 00:00:00	St Martin Ironmonger Lane	Burial						0
16272	28/7/1597 00:00:00	St Martin Ironmonger Lane	Marriage						0
16273	4/9/1597 00:00:00	St Martin Ironmonger Lane	Marriage						0
16274	25/9/1597 00:00:00	St Martin Ironmonger Lane	Marriage						0
16275	13/8/1598 00:00:00	St Martin Ironmonger Lane	Marriage						0
16276	29/10/1598 00:00:00	St Martin Ironmonger Lane	Marriage						0
16277	25/2/1598 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Beilbur Curat by me Daniell Enderby by me Henry P[_]khurst  churchwardens					0
16278	4/5/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16279	22/5/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16280	7/6/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16281	11/9/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16282	18/9/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16283	2/10/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16284	18/10/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16285	13/11/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16286	18/12/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16287	27/12/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16288	12/3/1597 00:00:00	St Martin Ironmonger Lane	Baptism						0
16289	21/5/1598 00:00:00	St Martin Ironmonger Lane	Baptism						0
16290	6/10/1598 00:00:00	St Martin Ironmonger Lane	Baptism						0
16291	2/11/1598 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Daniell Enderby p[_] me Henry p[_]khurst  churchwardens					0
16292	4/2/1598 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat					0
16293	11/2/1598 00:00:00	St Martin Ironmonger Lane	Baptism						0
16294	12/2/1598 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Daniell Enderby by me Henry p[_]khurst  churchwardens					0
16295	18/4/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16296	6/7/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16297	11/7/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16298	20/7/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16299	1/8/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16300	7/8/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16301	8/8/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16302	20/8/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16303	20/9/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16304	30/11/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16305	9/1/1597 00:00:00	St Martin Ironmonger Lane	Burial						0
16306	25/4/1598 00:00:00	St Martin Ironmonger Lane	Burial						0
16307	26/5/1598 00:00:00	St Martin Ironmonger Lane	Burial						0
16308	20/8/1598 00:00:00	St Martin Ironmonger Lane	Burial						0
16309	7/8/1598 00:00:00	St Martin Ironmonger Lane	Burial						0
16310	7/10/1598 00:00:00	St Martin Ironmonger Lane	Burial						0
16311	24/11/1598 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of column: Thomas Beilbur Curat by me Danell Enderby by me Henry Kerrit churchwardens					0
16312	6/2/1598 00:00:00	St Martin Ironmonger Lane	Burial						0
16313	12/2/1598 00:00:00	St Martin Ironmonger Lane	Burial						0
16314	17/6/1599 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Bealbur Curat Daniell Enderby Henry p[_]khurst  churchwardens					0
16315	21/10/1599 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Henry P[_]khurst p[_] me James Bates churchwardens					0
16316	19/11/1599 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Henry P[_]khurst p[_] me James Bates churchwardens					0
16317	16/1/1599 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Henry P[_]khurst p[_] me James Bates churchwardens					0
16318	20/4/1600 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Henry P[_]khurst p[_] me James Bates churchwardens					0
16319	10/8/1600 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Henry P[_]khurst p[_] me James Bates churchwardens					0
16320	20/9/1600 00:00:00	St Martin Ironmonger Lane	Marriage	At bottom of entry: p[_] me Thomas Beilbur minister p[_] me Henry P[_]khurst p[_] me James Bates churchwardens					0
16321	21/2/1598 00:00:00	St Martin Ironmonger Lane	Baptism						0
16322	25/3/1599 00:00:00	St Martin Ironmonger Lane	Baptism						0
16323	10/6/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat Daniell Enderby Henry p[_]khurst  churchwardens					0
16324	15/7/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat Daniell Enderby Henry p[_]khurst  churchwardens					0
16325	12/8/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat Daniell Enderby Henry p[_]khurst  churchwardens					0
16326	23/9/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat by me Daniell Enderby by me Henry p[_]khurst  churchwardens					0
16327	2/12/1599 00:00:00	St Martin Ironmonger Lane	Baptism						0
16328	23/12/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Daniell Enderby p[_] me James Bates churchwardens					0
16329	24/2/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Henry P[_]khurst  p[_] me James Bates churchwardens					0
16330	28/5/1599 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Beilbur Curat p[_] me Daniell Enderby churchwardens					0
16331	26/7/1599 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Beilbur Curat Daniell Enderby Henry P[_]khurst churchwardens					0
16332	26/9/1599 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Beilbur Curat Daniell Enderby Henry P[_]khurst churchwardens					0
16333	29/1/1599 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Beilbur Henry P[_]khurst James Bates churchwardens					0
16334	25/3/1600 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Beilbur Henry P[_]khurst James Bates churchwardens					0
16335	24/4/1600 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Beilbur Henry P[_]khurst James Bates churchwardens					0
16336	2/3/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Henry P[_]khurst James Bates churchwardens					0
16337	13/3/1599 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Beilbur Henry P[_]khurst James Bates churchwardens					0
16338	27/4/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur Henry P[_]khurst James Bates churchwardens					0
16339	13/7/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur Henry P[_]khurst James Bates churchwardens					0
16340	25/7/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur Henry P[_]khurst James Bates churchwardens					0
16341	12/8/1600 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Bealbur Henry P[_]khurst James Bates churchwardens					0
16342	21/8/1600 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Bealbur Henry P[_]khurst James Bates churchwardens					0
16343	24/12/1600 00:00:00	St Martin Ironmonger Lane	Burial	At bottom of entry: p[_] me Thomas Bealbur James Bates Mathe Springham churchwardens					0
16344	17/9/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur minister Henry P[_]khurst James Bates churchwardens					0
16345	2/11/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur minister p[_] me James Bates p[_] me Math Springham churchwardens					0
16346	13/11/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur minister p[_] me James Bates p[_] me Math Springham churchwardens					0
16347	13/1/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur minister p[_] me James Bates p[_] me Math Springham churchwardens					0
16348	4/1/1600 00:00:00	St Martin Ironmonger Lane	Baptism	At bottom of entry: p[_] me Thomas Bealbur minister p[_] me James Bates p[_] me Math Springham churchwardens					0
16349	3/3/1600 00:00:00	St Martin Ironmonger Lane	Baptism						0
16350	2/2/1600 00:00:00	St Martin Ironmonger Lane	Burial						0
16351	12/6/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16352	20/6/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16354	28/6/1601 00:00:00	St Martin Ironmonger Lane	Marriage						0
16355	28/2/1601 00:00:00	St Martin Ironmonger Lane	Marriage						0
16356	29/3/1601 00:00:00	St Martin Ironmonger Lane	Baptism						0
16357	5/4/1601 00:00:00	St Martin Ironmonger Lane	Baptism						0
16358	26/7/1601 00:00:00	St Martin Ironmonger Lane	Baptism						0
16359	25/10/1601 00:00:00	St Martin Ironmonger Lane	Baptism						0
16360	20/1/1601 00:00:00	St Martin Ironmonger Lane	Baptism						0
16361	10/1/1601 00:00:00	St Martin Ironmonger Lane	Baptism						0
16362	8/7/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16363	22/9/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16364	16/11/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16365	29/11/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16366	6/12/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16367	13/12/1601 00:00:00	St Martin Ironmonger Lane	Burial						0
16368	14/11/1602 00:00:00	St Martin Ironmonger Lane	Marriage						0
16369	6/2/1602 00:00:00	St Martin Ironmonger Lane	Marriage						0
16370	14/2/1602 00:00:00	St Martin Ironmonger Lane	Marriage						0
16371	14/2/1602 00:00:00	St Martin Ironmonger Lane	Marriage						0
16372	7/3/1602 00:00:00	St Martin Ironmonger Lane	Marriage						0
16373	7/3/1602 00:00:00	St Martin Ironmonger Lane	Marriage						0
16374	8/5/1603 00:00:00	St Martin Ironmonger Lane	Marriage						0
16375	23/5/1603 00:00:00	St Martin Ironmonger Lane	Marriage						0
16376	1/8/1603 00:00:00	St Martin Ironmonger Lane	Marriage						0
16377	18/4/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16378	19/4/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16379	23/5/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16380	15/8/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16381	24/8/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16382	5/9/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16383	1/10/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16384	2/1/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16385	2/1/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16386	23/1/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16387	20/2/1602 00:00:00	St Martin Ironmonger Lane	Baptism						0
16388	25/4/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16389	30/4/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16390	25/5/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16391	4/7/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16392	1/11/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16393	25/1/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16394	16/2/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16395	22/2/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16396	28/2/1602 00:00:00	St Martin Ironmonger Lane	Burial						0
16397	3/4/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16398	1/5/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16399	15/5/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16400	1/5/1603 00:00:00	St Martin Ironmonger Lane	Baptism						0
16401	26/6/1603 00:00:00	St Martin Ironmonger Lane	Baptism						0
16402	31/8/1603 00:00:00	St Martin Ironmonger Lane	Baptism						0
16403	11/12/1603 00:00:00	St Martin Ironmonger Lane	Baptism						0
16404	27/12/1603 00:00:00	St Martin Ironmonger Lane	Baptism						0
16405	29/1/1603 00:00:00	St Martin Ironmonger Lane	Baptism						0
16406	5/2/1603 00:00:00	St Martin Ironmonger Lane	Baptism						0
16407	1/4/1604 00:00:00	St Martin Ironmonger Lane	Baptism						0
16408	10/5/1604 00:00:00	St Martin Ironmonger Lane	Baptism						0
16409	6/1/1604 00:00:00	St Martin Ironmonger Lane	Baptism						0
16410	3/5/1604 00:00:00	St Martin Ironmonger Lane	Baptism						0
16411	31/3/1605 00:00:00	St Martin Ironmonger Lane	Baptism						0
16412	13/8/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16413	20/8/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16414	21/8/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16415	1/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16416	5/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16417	13/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16418	16/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16419	14/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16420	19/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16421	22/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16422	22/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16423	25/9/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16424	2/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16425	8/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16426	14/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16427	16/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16428	16/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16429	18/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16430	20/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16431	19/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16432	30/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16433	31/10/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16434	1/11/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16435	9/11/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16436	15/11/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16437	24/12/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16438	25/12/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16439	11/1/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16440	20/1/1603 00:00:00	St Martin Ironmonger Lane	Burial						0
16441	9/10/1604 00:00:00	St Martin Ironmonger Lane	Burial						0
16442	7/1/1604 00:00:00	St Martin Ironmonger Lane	Burial						0
16443	10/4/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16444	14/4/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16445	22/4/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16446	22/11/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16447	29/11/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16448	1/1/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16449	4/1/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16450	13/1/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16451	22/1/1605 00:00:00	St Martin Ironmonger Lane	Burial						0
16452	29/3/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16453	19/8/1604 00:00:00	St Martin Ironmonger Lane	Marriage						0
16454	12/5/1605 00:00:00	St Martin Ironmonger Lane	Marriage						0
16455	12/5/1605 00:00:00	St Martin Ironmonger Lane	Marriage						0
16456	3/6/1605 00:00:00	St Martin Ironmonger Lane	Marriage						0
16457	1/9/1605 00:00:00	St Martin Ironmonger Lane	Marriage						0
16458	7/10/1605 00:00:00	St Martin Ironmonger Lane	Marriage						0
16459	13/10/1605 00:00:00	St Martin Ironmonger Lane	Marriage						0
16460	3/11/1605 00:00:00	St Martin Ironmonger Lane	Marriage						0
16461	29/1/1606 00:00:00	St Martin Ironmonger Lane	Marriage						0
16462	16/2/1606 00:00:00	St Martin Ironmonger Lane	Marriage						0
16463	26/4/1607 00:00:00	St Martin Ironmonger Lane	Marriage						0
16464	27/5/1607 00:00:00	St Martin Ironmonger Lane	Marriage						0
16465	12/5/1605 00:00:00	St Martin Ironmonger Lane	Baptism						0
16466	21/5/1605 00:00:00	St Martin Ironmonger Lane	Baptism						0
16467	18/8/1605 00:00:00	St Martin Ironmonger Lane	Baptism						0
16468	17/9/1605 00:00:00	St Martin Ironmonger Lane	Baptism				Day is uncertain		0
16469	22/9/1605 00:00:00	St Martin Ironmonger Lane	Baptism						0
16470	29/1/1605 00:00:00	St Martin Ironmonger Lane	Baptism						0
16471	16/3/1605 00:00:00	St Martin Ironmonger Lane	Baptism						0
16472	6/4/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16473	27/5/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16474	6/7/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16475	13/7/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16476	2/9/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16477	14/8/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16478	10/9/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16479	8/10/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16480	17/10/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16481	24/10/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16482	25/12/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16483	28/12/1606 00:00:00	St Martin Ironmonger Lane	Burial						0
16484	3/8/1607 00:00:00	St Martin Ironmonger Lane	Burial						0
16485	20/10/1607 00:00:00	St Martin Ironmonger Lane	Burial						0
16486	10/2/1607 00:00:00	St Martin Ironmonger Lane	Burial						0
16487	15/2/1607 00:00:00	St Martin Ironmonger Lane	Burial						0
16488	15/10/1607 00:00:00	St Martin Ironmonger Lane	Marriage						0
16489	2/11/1607 00:00:00	St Martin Ironmonger Lane	Marriage						0
16490	19/10/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16491	14/12/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16492	1/2/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16493	8/2/1606 00:00:00	St Martin Ironmonger Lane	Baptism						0
16494	31/5/1607 00:00:00	St Martin Ironmonger Lane	Baptism						0
16495	28/6/1607 00:00:00	St Martin Ironmonger Lane	Baptism						0
16496	6/9/1607 00:00:00	St Martin Ironmonger Lane	Baptism						0
16497	13/9/1607 00:00:00	St Martin Ironmonger Lane	Baptism						0
16498	20/9/1607 00:00:00	St Martin Ironmonger Lane	Baptism						0
16499	29/11/1607 00:00:00	St Martin Ironmonger Lane	Baptism						0
16500	13/12/1607 00:00:00	St Martin Ironmonger Lane	Baptism				year is illegible - assumed here from listing order		0
16501	18/2/1607 00:00:00	St Martin Ironmonger Lane	Burial						0
16502	8/3/1607 00:00:00	St Martin Ironmonger Lane	Burial						0
16503	28/3/1608 00:00:00	St Martin Ironmonger Lane	Burial						0
16504	15/6/1608 00:00:00	St Martin Ironmonger Lane	Burial						0
16505	4/11/1608 00:00:00	St Martin Ironmonger Lane	Burial						0
16506	15/12/1608 00:00:00	St Martin Ironmonger Lane	Burial						0
16507	20/3/1608 00:00:00	St Martin Ironmonger Lane	Burial						0
16508	11/4/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16509	12/4/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16510	9/10/1608 00:00:00	St Martin Ironmonger Lane	Marriage						0
16511	12/10/1608 00:00:00	St Martin Ironmonger Lane	Marriage						0
16512	4/12/1608 00:00:00	St Martin Ironmonger Lane	Marriage						0
16513	18/12/1608 00:00:00	St Martin Ironmonger Lane	Marriage						0
16514	22/1/1608 00:00:00	St Martin Ironmonger Lane	Marriage						0
16515	16/2/1608 00:00:00	St Martin Ironmonger Lane	Marriage						0
16516	28/2/1608 00:00:00	St Martin Ironmonger Lane	Marriage						0
16517	18/4/1609 00:00:00	St Martin Ironmonger Lane	Marriage						0
16518	20/7/1609 00:00:00	St Martin Ironmonger Lane	Marriage						0
16519	2/4/1608 00:00:00	St Martin Ironmonger Lane	Baptism						0
16520	29/5/1608 00:00:00	St Martin Ironmonger Lane	Baptism						0
16521	5/6/1608 00:00:00	St Martin Ironmonger Lane	Baptism						0
16522	12/6/1608 00:00:00	St Martin Ironmonger Lane	Baptism						0
16523	27/11/1608 00:00:00	St Martin Ironmonger Lane	Baptism						0
16524	4/1/1608 00:00:00	St Martin Ironmonger Lane	Baptism						0
16525	21/10/1610 00:00:00	St Martin Ironmonger Lane	Baptism				"this entry is in a later hand; ""& this Anne was baptised in the Church of St Olives in the Old Jurye by reason our churche was then in reparing this Ann Latham is written uppon the other syde of the next leafe""; see eventid16557"		0
16526	16/5/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16527	20/5/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16528	16/6/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16529	20/6/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16530	9/9/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16531	1/12/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16532	2/12/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16533	24/1/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16534	26/2/1609 00:00:00	St Martin Ironmonger Lane	Burial						0
16535	19/5/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16536	28/5/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16537	25/7/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16538	27/7/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16539	22/10/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16540	26/10/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16541	5/11/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16542	26/11/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16543	26/11/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16544	26/11/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16545	17/12/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16546	31/12/1609 00:00:00	St Martin Ironmonger Lane	Baptism						0
16547	1/1/1609 00:00:00	St Martin Ironmonger Lane	Baptism				day of the month is illegible		0
16548	2/7/1610 00:00:00	St Martin Ironmonger Lane	Marriage						0
16549	22/11/1610 00:00:00	St Martin Ironmonger Lane	Marriage						0
16550	25/11/1610 00:00:00	St Martin Ironmonger Lane	Marriage						0
16551	11/12/1610 00:00:00	St Martin Ironmonger Lane	Marriage						0
16552	4/2/1610 00:00:00	St Martin Ironmonger Lane	Marriage						0
16553	9/5/1611 00:00:00	St Martin Ironmonger Lane	Marriage						0
16554	8/7/1611 00:00:00	St Martin Ironmonger Lane	Marriage						0
16555	28/8/1611 00:00:00	St Martin Ironmonger Lane	Marriage						0
16556	1/12/1611 00:00:00	St Martin Ironmonger Lane	Marriage						0
16557	21/10/1610 00:00:00	St Martin Ironmonger Lane	Baptism						0
16558	17/2/1610 00:00:00	St Martin Ironmonger Lane	Baptism						0
16559	21/4/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16560	28/4/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16561	5/5/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16562	9/6/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16563	16/6/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16564	8/9/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16565	6/10/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16566	17/11/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16567	8/3/1611 00:00:00	St Martin Ironmonger Lane	Baptism						0
16568	15/7/1610 00:00:00	St Martin Ironmonger Lane	Burial						0
16569	13/11/1610 00:00:00	St Martin Ironmonger Lane	Burial						0
16570	29/12/1610 00:00:00	St Martin Ironmonger Lane	Burial						0
16571	3/1/1610 00:00:00	St Martin Ironmonger Lane	Burial						0
16572	26/1/1610 00:00:00	St Martin Ironmonger Lane	Burial						0
16573	14/6/1611 00:00:00	St Martin Ironmonger Lane	Burial						0
16574	16/10/1611 00:00:00	St Martin Ironmonger Lane	Burial						0
16575	20/10/1612 00:00:00	St Martin Ironmonger Lane	Marriage						0
16576	26/10/1612 00:00:00	St Martin Ironmonger Lane	Marriage						0
16577	22/11/1612 00:00:00	St Martin Ironmonger Lane	Marriage						0
16578	19/4/1612 00:00:00	St Martin Ironmonger Lane	Baptism						0
16579	3/5/1612 00:00:00	St Martin Ironmonger Lane	Baptism						0
