ind_age_mar_stat_id	pid	agemaritalstatus
17630	34124	infant
17631	34125	infant
17632	34126	infant
17633	34127	infant
17634	34128	infant
17635	34129	infant
17636	34130	infant
17637	34131	infant
17638	34132	infant
17639	34133	infant
17640	34143	infant
17641	34144	infant
17642	34145	infant
17643	34146	infant
17644	34147	infant
17645	34148	infant
17646	34149	infant
17647	34150	infant
17648	34151	infant
17649	34152	infant
17650	34153	infant
17651	34154	infant
17652	34155	infant
17653	34156	infant
17654	34165	infant
17655	34166	infant
17656	34167	infant
17657	34168	infant
17658	34169	infant
17659	34170	infant
17660	34171	infant
17661	34172	infant
17662	34181	infant
17663	34182	infant
17664	34183	infant
17665	34184	infant
17666	34185	infant
17667	34186	infant
17668	34187	infant
17669	34188	infant
17670	34199	infant
17671	34200	infant
17672	34201	infant
17673	34202	infant
17674	34203	infant
17675	34204	infant
17676	34205	infant
17677	34206	infant
17678	34207	infant
17679	34229	infant
17680	34230	infant
17681	34231	infant
17682	34232	infant
17683	34233	infant
17684	34234	infant
17685	34235	infant
17686	34236	infant
17687	34237	infant
17688	34238	infant
17689	34239	infant
17690	34240	infant
17691	34241	infant
17692	34242	infant
17693	34243	infant
17694	34244	infant
17695	34245	infant
17696	34246	infant
17697	34247	infant
17698	34258	infant
17699	34259	infant
17700	34260	infant
17701	34261	infant
17702	34262	infant
17703	34263	infant
17704	34264	infant
17705	34276	infant
17706	34277	infant
17707	34278	infant
17708	34279	infant
17709	34280	infant
17710	34281	infant
17711	34282	infant
17712	34283	infant
17713	34284	infant
17714	34285	infant
17715	34296	infant
17716	34297	infant
17717	34298	infant
17718	34299	infant
17719	34300	infant
17720	34301	infant
17721	34302	infant
17722	34303	infant
17723	34315	infant
17724	34316	infant
17725	34317	infant
17726	34318	infant
17727	34319	infant
17728	34320	infant
17729	34321	infant
17730	34322	infant
17731	34323	infant
17732	34324	infant
17733	34343	infant
17734	34344	infant
17735	34345	infant
17736	34346	infant
17737	34347	infant
17738	34348	infant
17739	34349	infant
17740	34350	infant
17741	34351	infant
17742	34369	infant
17743	34370	infant
17744	34371	infant
17745	34372	infant
17746	34373	infant
17747	34374	infant
17748	34375	infant
17749	34376	infant
17750	34377	infant
17751	34378	infant
17752	34379	infant
17753	34380	infant
17754	34381	infant
17755	34382	infant
17756	34383	infant
17757	34384	infant
17758	34385	infant
17759	34386	infant
17760	34387	infant
17761	34388	infant
17762	34389	infant
17763	34390	infant
17764	34391	infant
17765	34392	infant
17766	34393	infant
17767	34394	infant
17768	34395	infant
17769	34396	infant
17770	34397	infant
17771	34398	infant
17772	34399	infant
17773	34400	infant
17774	34410	infant
17775	34411	infant
17776	34412	infant
17777	34413	infant
17778	34414	infant
17779	34415	infant
17780	34416	infant
17781	34417	infant
17782	34418	infant
17783	34427	infant
17784	34428	infant
17785	34429	infant
17786	34430	infant
17787	34431	infant
17788	34432	infant
17789	34433	infant
17790	34434	infant
17791	34451	infant
17792	34452	infant
17793	34453	infant
17794	34454	infant
17795	34466	infant
17796	34467	infant
17797	34468	infant
17798	34469	infant
17799	34470	infant
17800	34471	infant
17801	34472	infant
17802	34473	infant
17803	34474	infant
17804	34475	infant
17805	34476	infant
17806	34477	infant
17807	34478	infant
17808	34479	infant
17809	34480	infant
17810	34481	infant
17811	34482	infant
17812	34483	infant
17813	34484	infant
17814	34485	infant
17815	34486	infant
17816	34487	infant
17817	34488	infant
17818	34489	infant
17819	34490	infant
17820	34491	infant
17821	34492	infant
17822	34493	infant
17823	34494	infant
17824	34495	infant
17825	34496	infant
17826	34497	infant
17827	34498	infant
17828	34536	infant
17829	34537	infant
17830	34538	infant
17831	34539	infant
17832	34540	infant
17833	34541	infant
17834	34542	infant
17835	34742	infant
17836	34743	infant
17837	34744	infant
17838	34745	infant
17839	34746	infant
17840	34777	infant
17841	34778	infant
17842	34779	infant
17843	34780	infant
17844	34781	infant
17845	34782	infant
17846	34783	infant
17847	34784	infant
17848	34785	infant
17849	34786	infant
17850	34787	infant
17851	34788	infant
17852	34789	infant
17853	34790	infant
17854	34791	infant
17855	34792	infant
17856	34793	infant
17857	34794	infant
17858	34795	infant
17859	34796	infant
17860	34797	infant
17861	34798	infant
17862	34799	infant
17863	34800	infant
17864	34801	infant
17865	34819	infant
17866	34820	infant
17867	34821	infant
17868	34822	infant
17869	34823	infant
17870	34824	infant
17871	34825	infant
17872	34826	infant
17873	34827	infant
17874	34828	infant
17875	34829	infant
17876	34830	infant
17877	34831	infant
17878	34846	infant
17879	34847	infant
17880	34848	infant
17881	34849	infant
17882	34850	infant
17883	34851	infant
17884	34852	infant
17885	34853	infant
17886	34854	infant
17887	34855	infant
17888	34856	infant
17889	34857	infant
17890	34858	infant
17891	34859	infant
17892	34860	infant
17893	34861	infant
17894	34862	infant
17895	34863	infant
17896	34864	infant
17897	34865	infant
17898	34866	infant
17899	34867	infant
17900	34868	infant
17901	34869	infant
17902	34870	infant
17903	34888	infant
17904	34889	infant
17905	34890	infant
17906	34891	infant
17907	34892	infant
17908	34893	infant
17909	34894	infant
17910	34895	infant
17911	34896	infant
17912	34897	infant
17913	34898	infant
17914	34899	infant
17915	34900	infant
17916	34925	infant
17917	34926	infant
17918	34927	infant
17919	34928	infant
17920	34929	infant
17921	34930	infant
17922	34931	infant
17923	34932	infant
17924	34933	infant
17925	34934	infant
17926	34935	infant
17927	14219	isdead
17928	14220	isdead
17929	14221	isdead
17930	14222	isdead
17931	14223	isdead
17932	14224	isdead
17933	14225	isdead
17934	14226	isdead
17935	14227	isdead
17936	14228	isdead
17937	14276	isdead
17938	14277	isdead
17939	14278	isdead
17940	14279	isdead
17941	14280	isdead
17942	14281	isdead
17943	14282	isdead
17944	14283	isdead
17945	14284	isdead
17946	14285	isdead
17947	14286	isdead
17948	14287	isdead
17949	14288	isdead
17950	14289	isdead
17951	14290	isdead
17952	14291	isdead
17953	14292	isdead
17954	14293	isdead
17955	14294	isdead
17956	14295	isdead
17957	14296	isdead
17958	14297	isdead
17959	14298	isdead
17960	14299	isdead
17961	14300	isdead
17962	14301	isdead
17963	14302	isdead
17964	14303	isdead
17965	14304	isdead
17966	14305	isdead
17967	14306	isdead
17968	14307	isdead
17969	14308	isdead
17970	14309	isdead
17971	14310	isdead
17972	14311	isdead
17973	14312	isdead
17974	14313	isdead
17975	14314	isdead
17976	14315	isdead
17977	14316	isdead
17978	14317	isdead
17979	14318	isdead
17980	14319	isdead
17981	14320	isdead
17982	14321	isdead
17983	14322	isdead
17984	14323	isdead
17985	14324	isdead
17986	14325	isdead
17987	14326	isdead
17988	14327	isdead
17989	14328	isdead
17990	14329	isdead
17991	14330	isdead
17992	14331	isdead
17993	14332	isdead
17994	14333	isdead
17995	14334	isdead
17996	14335	isdead
17997	14336	isdead
17998	14337	isdead
17999	14338	isdead
18000	14339	isdead
18001	14340	isdead
18002	14341	isdead
18003	14342	isdead
18004	14343	isdead
18005	14344	isdead
18006	14345	isdead
18007	14346	isdead
18008	14347	isdead
18009	14348	isdead
18010	14349	isdead
18011	14350	isdead
18012	14351	isdead
18013	14352	isdead
18014	14353	isdead
18015	14354	isdead
18016	14355	isdead
18017	14356	isdead
18018	14357	isdead
18019	14358	isdead
18020	14359	isdead
18021	14360	isdead
18022	14361	isdead
18023	14362	isdead
18024	14363	isdead
18025	14364	isdead
18026	14365	isdead
18027	14366	isdead
18028	14367	isdead
18029	14368	isdead
18030	14369	isdead
18031	14370	isdead
18032	14371	isdead
18033	14372	isdead
18034	14373	isdead
18035	14374	isdead
18036	14375	isdead
18037	14376	isdead
18038	14377	isdead
18039	14378	isdead
18040	14379	isdead
18041	14380	isdead
18042	14381	isdead
18043	14382	isdead
18044	14383	isdead
18045	14384	isdead
18046	14385	isdead
18047	14386	isdead
18048	14387	isdead
18049	14388	isdead
18050	14389	isdead
18051	14390	isdead
18052	14391	isdead
18053	14392	isdead
18054	14393	isdead
18055	14394	isdead
18056	14395	isdead
18057	14396	isdead
18058	14397	isdead
18059	14398	isdead
18060	14399	isdead
18061	14400	isdead
18062	14401	isdead
18063	14402	isdead
18064	14403	isdead
18065	14404	isdead
18066	14405	isdead
18067	14406	isdead
18068	14407	isdead
18069	14408	isdead
18070	14409	isdead
18071	14410	isdead
18072	14411	isdead
18073	14412	isdead
18074	14413	isdead
18075	14414	isdead
18076	14415	isdead
18077	14416	isdead
18078	14417	isdead
18079	14418	isdead
18080	14419	isdead
18081	14420	isdead
18082	14421	isdead
18083	14422	isdead
18084	14423	isdead
18085	14424	isdead
18086	14425	isdead
18087	14426	isdead
18088	14428	isdead
18089	14429	isdead
18090	14430	isdead
18091	14431	isdead
18092	14432	isdead
18093	14433	isdead
18094	14434	isdead
18095	14435	isdead
18096	14436	isdead
18097	14437	isdead
18098	14438	isdead
18099	14439	isdead
18100	14440	isdead
18101	14441	isdead
18102	14442	isdead
18103	14443	isdead
18104	14444	isdead
18105	14445	isdead
18106	14446	isdead
18107	14447	isdead
18108	14448	isdead
18109	14449	isdead
18110	14450	isdead
18111	14451	isdead
18112	14452	isdead
18113	14453	isdead
18114	14454	isdead
18115	14455	isdead
18116	14456	isdead
18117	14457	isdead
18118	14458	isdead
18119	14459	isdead
18120	14460	isdead
18121	14461	isdead
18122	14462	isdead
18123	14463	isdead
18124	14464	isdead
18125	14465	isdead
18126	14466	isdead
18127	14467	isdead
18128	14468	isdead
18129	14469	isdead
18130	14470	isdead
18131	14471	isdead
18132	14472	isdead
18133	14473	isdead
18134	14474	isdead
18135	14475	isdead
18136	14476	isdead
18137	14477	isdead
18138	14478	isdead
18139	14479	isdead
18140	14480	isdead
18141	14481	isdead
18142	14482	isdead
18143	14483	isdead
18144	14484	isdead
18145	14485	isdead
18146	14486	isdead
18147	14487	isdead
18148	14488	isdead
18149	14489	isdead
18150	14490	isdead
18151	14491	isdead
18152	14492	isdead
18153	14493	isdead
18154	14494	isdead
18155	14495	isdead
18156	14496	isdead
18157	14497	isdead
18158	14498	isdead
18159	14499	isdead
18160	14500	isdead
18161	14501	isdead
18162	14502	isdead
18163	14503	isdead
18164	14504	isdead
18165	14505	isdead
18166	14506	isdead
18167	14507	isdead
18168	14508	isdead
18169	14509	isdead
18170	14510	isdead
18171	14511	isdead
18172	14512	isdead
18173	14513	isdead
18174	14514	isdead
18175	14515	isdead
18176	14516	isdead
18177	14517	isdead
18178	15535	isdead
18179	15536	isdead
18180	15537	isdead
18181	15538	isdead
18182	15539	isdead
18183	15540	isdead
18184	15541	isdead
18185	15542	isdead
18186	15543	isdead
18187	15544	isdead
18188	15545	isdead
18189	15546	isdead
18190	15547	isdead
18191	15548	isdead
18192	15549	isdead
18193	15550	isdead
18194	15551	isdead
18195	15552	isdead
18196	15553	isdead
18197	15554	isdead
18198	15555	isdead
18199	15556	isdead
18200	15557	isdead
18201	15558	isdead
18202	15559	isdead
18203	15560	isdead
18204	15561	isdead
18205	15562	isdead
18206	15563	isdead
18207	15564	isdead
18208	15565	isdead
18209	15566	isdead
18210	15567	isdead
18211	15568	isdead
18212	15569	isdead
18213	15570	isdead
18214	15571	isdead
18215	15572	isdead
18216	15573	isdead
18217	15574	isdead
18218	15575	isdead
18219	15576	isdead
18220	15577	isdead
18221	15578	isdead
18222	15579	isdead
18223	15580	isdead
18224	15581	isdead
18225	15582	isdead
18226	15583	isdead
18227	15584	isdead
18228	15585	isdead
18229	15586	isdead
18230	15587	isdead
18231	15588	isdead
18232	15589	isdead
18233	15590	isdead
18234	15591	isdead
18235	15592	isdead
18236	15593	isdead
18237	15594	isdead
18238	15595	isdead
18239	15596	isdead
18240	15597	isdead
18241	15598	isdead
18242	15599	isdead
18243	15600	isdead
18244	15601	isdead
18245	15602	isdead
18246	15603	isdead
18247	15604	isdead
18248	15605	isdead
18249	15606	isdead
18250	15607	isdead
18251	15608	isdead
18252	15609	isdead
18253	15610	isdead
18254	15611	isdead
18255	15612	isdead
18256	15613	isdead
18257	15614	isdead
18258	15615	isdead
18259	15616	isdead
18260	15617	isdead
18261	15618	isdead
18262	15619	isdead
18263	15620	isdead
18264	15621	isdead
18265	15622	isdead
18266	15623	isdead
18267	15624	isdead
18268	15625	isdead
18269	15626	isdead
18270	15627	isdead
18271	15628	isdead
18272	15629	isdead
18273	15630	isdead
18274	15631	isdead
18275	15632	isdead
18276	15633	isdead
18277	15634	isdead
18278	15635	isdead
18279	15636	isdead
18280	15637	isdead
18281	15638	isdead
18282	15639	isdead
18283	15640	isdead
18284	15641	isdead
18285	15642	isdead
18286	15643	isdead
18287	15644	isdead
18288	15645	isdead
18289	15646	isdead
18290	15647	isdead
18291	15648	isdead
18292	15649	isdead
18293	15650	isdead
18294	15651	isdead
18295	15652	isdead
18296	15653	isdead
18297	15654	isdead
18298	15655	isdead
18299	15656	isdead
18300	15657	isdead
18301	15658	isdead
18302	15659	isdead
18303	15660	isdead
18304	15661	isdead
18305	15662	isdead
18306	15663	isdead
18307	15664	isdead
18308	15665	isdead
18309	15666	isdead
18310	15667	isdead
18311	15668	isdead
18312	15669	isdead
18313	15670	isdead
18314	15671	isdead
18315	15672	isdead
18316	15673	isdead
18317	15674	isdead
18318	15675	isdead
18319	15676	isdead
18320	15677	isdead
18321	15678	isdead
18322	15679	isdead
18323	15680	isdead
18324	15681	isdead
18325	15682	isdead
18326	15683	isdead
18327	15684	isdead
18328	15685	isdead
18329	15686	isdead
18330	15687	isdead
18331	15688	isdead
18332	15689	isdead
18333	15690	isdead
18334	15691	isdead
18335	15692	isdead
18336	15693	isdead
18337	15694	isdead
18338	15695	isdead
18339	15696	isdead
18340	15697	isdead
18341	15698	isdead
18342	15699	isdead
18343	15700	isdead
18344	15701	isdead
18345	15702	isdead
18346	15703	isdead
18347	15704	isdead
18348	15705	isdead
18349	15706	isdead
18350	15707	isdead
18351	15708	isdead
18352	15709	isdead
18353	15710	isdead
18354	15711	isdead
18355	15712	isdead
18356	15713	isdead
18357	15714	isdead
18358	15715	isdead
18359	15716	isdead
18360	15717	isdead
18361	15718	isdead
18362	15719	isdead
18363	15720	isdead
18364	15721	isdead
18365	15722	isdead
18366	15723	isdead
18367	15724	isdead
18368	15725	isdead
18369	15726	isdead
18370	15727	isdead
18371	15728	isdead
18372	15729	isdead
18373	15730	isdead
18374	15731	isdead
18375	15732	isdead
18376	15733	isdead
18377	15734	isdead
18378	15735	isdead
18379	15736	isdead
18380	15737	isdead
18381	15738	isdead
18382	15739	isdead
18383	15740	isdead
18384	15741	isdead
18385	15742	isdead
18386	15743	isdead
18387	15744	isdead
18388	15745	isdead
18389	15746	isdead
18390	15747	isdead
18391	15748	isdead
18392	15749	isdead
18393	15750	isdead
18394	15751	isdead
18395	15752	isdead
18396	15753	isdead
18397	15754	isdead
18398	15755	isdead
18399	15756	isdead
18400	15757	isdead
18401	15758	isdead
18402	15759	isdead
18403	15760	isdead
18404	15761	isdead
18405	15762	isdead
18406	15763	isdead
18407	15764	isdead
18408	15765	isdead
18409	15766	isdead
18410	15767	isdead
18411	15768	isdead
18412	15769	isdead
18413	15770	isdead
18414	15771	isdead
18415	15772	isdead
18416	15773	isdead
18417	15774	isdead
18418	15775	isdead
18419	15776	isdead
18420	15777	isdead
18421	15778	isdead
18422	15779	isdead
18423	15780	isdead
18424	15781	isdead
18425	15782	isdead
18426	15783	isdead
18427	15784	isdead
18428	15785	isdead
18429	15786	isdead
18430	15787	isdead
18431	15788	isdead
18432	15789	isdead
18433	15790	isdead
18434	15791	isdead
18435	15792	isdead
18436	15793	isdead
18437	15794	isdead
18438	15795	isdead
18439	15796	isdead
18440	15797	isdead
18441	15798	isdead
18442	15799	isdead
18443	15800	isdead
18444	15801	isdead
18445	15802	isdead
18446	15803	isdead
18447	15804	isdead
18448	15805	isdead
18449	15806	isdead
18450	15807	isdead
18451	15808	isdead
18452	15809	isdead
18453	15810	isdead
18454	15811	isdead
18455	15812	isdead
18456	15813	isdead
18457	15814	isdead
18458	15815	isdead
18459	15816	isdead
18460	15817	isdead
18461	15818	isdead
18462	15819	isdead
18463	15820	isdead
18464	15821	isdead
18465	15822	isdead
18466	15823	isdead
18467	15824	isdead
18468	15825	isdead
18469	15826	isdead
18470	15827	isdead
18471	15828	isdead
18472	15829	isdead
18473	15830	isdead
18474	15831	isdead
18475	15832	isdead
18476	15833	isdead
18477	15834	isdead
18478	15835	isdead
18479	15836	isdead
18480	15837	isdead
18481	15838	isdead
18482	15839	isdead
18483	15840	isdead
18484	15841	isdead
18485	15842	isdead
18486	15843	isdead
18487	15844	isdead
18488	15845	isdead
18489	15846	isdead
18490	15847	isdead
18491	15848	isdead
18492	15849	isdead
18493	15850	isdead
18494	15851	isdead
18495	15852	isdead
18496	15853	isdead
18497	15854	isdead
18498	15855	isdead
18499	15856	isdead
18500	15857	isdead
18501	15858	isdead
18502	15859	isdead
18503	15860	isdead
18504	15861	isdead
18505	15862	isdead
18506	15863	isdead
18507	15864	isdead
18508	15865	isdead
18509	15866	isdead
18510	15867	isdead
18511	15868	isdead
18512	15869	isdead
18513	15870	isdead
18514	15871	isdead
18515	15872	isdead
18516	15873	isdead
18517	15874	isdead
18518	15875	isdead
18519	15876	isdead
18520	15877	isdead
18521	15878	isdead
18522	15879	isdead
18523	15880	isdead
18524	15881	isdead
18525	15882	isdead
18526	15883	isdead
18527	15884	isdead
18528	15885	isdead
18529	15886	isdead
18530	15887	isdead
18531	15888	isdead
18532	15889	isdead
18533	15890	isdead
18534	15891	isdead
18535	15892	isdead
18536	15893	isdead
18537	15894	isdead
18538	15895	isdead
18539	15896	isdead
18540	15897	isdead
18541	15898	isdead
18542	15899	isdead
18543	15900	isdead
18544	15901	isdead
18545	15902	isdead
18546	15903	isdead
18547	15904	isdead
18548	15905	isdead
18549	18315	isdead
18550	18316	isdead
18551	18317	isdead
18552	18318	isdead
18553	18319	isdead
18554	18320	isdead
18555	18321	isdead
18556	18322	isdead
18557	18323	isdead
18558	18324	isdead
18559	18325	isdead
18560	18326	isdead
18561	18327	isdead
18562	18328	isdead
18563	18329	isdead
18564	18330	isdead
18565	18331	isdead
18566	18332	isdead
18567	18333	isdead
18568	18334	isdead
18569	18335	isdead
18570	18336	isdead
18571	18337	isdead
18572	18338	isdead
18573	18339	isdead
18574	18340	isdead
18575	18341	isdead
18576	18342	isdead
18577	18343	isdead
18578	18344	isdead
18579	18345	isdead
18580	18346	isdead
18581	18347	isdead
18582	18348	isdead
18583	18349	isdead
18584	18350	isdead
18585	18351	isdead
18586	18352	isdead
18587	18353	isdead
18588	18354	isdead
18589	18355	isdead
18590	18356	isdead
18591	18357	isdead
18592	18358	isdead
18593	18359	isdead
18594	18360	isdead
18595	18361	isdead
18596	18362	isdead
18597	18363	isdead
18598	18364	isdead
18599	18365	isdead
18600	18366	isdead
18601	18367	isdead
18602	18368	isdead
18603	18369	isdead
18604	18370	isdead
18605	18371	isdead
18606	18372	isdead
18607	18373	isdead
18608	18374	isdead
18609	18375	isdead
18610	18376	isdead
18611	18377	isdead
18612	18378	isdead
18613	18379	isdead
18614	18380	isdead
18615	18381	isdead
18616	18382	isdead
18617	18383	isdead
18618	18384	isdead
18619	18385	isdead
18620	18386	isdead
18621	18387	isdead
18622	18388	isdead
18623	18389	isdead
18624	18390	isdead
18625	18391	isdead
18626	18392	isdead
18627	18393	isdead
18628	18394	isdead
18629	18395	isdead
18630	18396	isdead
18631	18397	isdead
18632	18398	isdead
18633	18399	isdead
18634	18400	isdead
18635	18401	isdead
18636	18402	isdead
18637	18403	isdead
18638	18404	isdead
18639	18405	isdead
18640	18406	isdead
18641	18407	isdead
18642	18408	isdead
18643	18409	isdead
18644	18410	isdead
18645	18411	isdead
18646	18412	isdead
18647	18413	isdead
18648	18414	isdead
18649	18415	isdead
18650	18416	isdead
18651	18417	isdead
18652	18418	isdead
18653	18419	isdead
18654	18420	isdead
18655	18421	isdead
18656	18422	isdead
18657	18423	isdead
18658	18424	isdead
18659	18425	isdead
18660	18426	isdead
18661	18427	isdead
18662	18428	isdead
18663	18429	isdead
18664	18430	isdead
18665	18431	isdead
18666	18432	isdead
18667	18433	isdead
18668	18434	isdead
18669	18435	isdead
18670	18436	isdead
18671	18437	isdead
18672	18438	isdead
18673	18439	isdead
18674	18440	isdead
18675	18441	isdead
18676	18442	isdead
18677	18443	isdead
18678	18444	isdead
18679	18445	isdead
18680	18446	isdead
18681	18447	isdead
18682	18448	isdead
18683	18449	isdead
18684	17629	isdead
18685	17630	isdead
18686	17631	isdead
18687	17632	isdead
18688	17633	isdead
18689	17634	isdead
18690	17635	isdead
18691	17636	isdead
18692	17637	isdead
18693	17638	isdead
18694	17639	isdead
18695	17640	isdead
18696	17641	isdead
18697	17642	isdead
18698	17643	isdead
18699	17644	isdead
18700	17645	isdead
18701	17646	isdead
18702	17647	isdead
18703	17648	isdead
18704	17649	isdead
18705	17650	isdead
18706	17651	isdead
18707	17652	isdead
18708	17653	isdead
18709	17654	isdead
18710	17655	isdead
18711	17656	isdead
18712	17657	isdead
18713	17658	isdead
18714	17659	isdead
18715	17660	isdead
18716	17661	isdead
18717	17662	isdead
18718	17663	isdead
18719	17664	isdead
18720	17665	isdead
18721	17666	isdead
18722	17667	isdead
18723	17668	isdead
18724	17669	isdead
18725	17670	isdead
18726	17671	isdead
18727	17672	isdead
18728	17673	isdead
18729	17674	isdead
18730	17675	isdead
18731	17676	isdead
18732	17677	isdead
18733	17678	isdead
18734	17679	isdead
18735	17680	isdead
18736	17681	isdead
18737	17682	isdead
18738	17683	isdead
18739	17684	isdead
18740	17685	isdead
18741	17686	isdead
18742	17687	isdead
18743	17688	isdead
18744	17689	isdead
18745	17690	isdead
18746	17691	isdead
18747	17692	isdead
18748	17693	isdead
18749	17694	isdead
18750	17695	isdead
18751	17696	isdead
18752	17697	isdead
18753	17698	isdead
18754	17699	isdead
18755	17700	isdead
18756	17701	isdead
18757	17702	isdead
18758	17703	isdead
18759	17704	isdead
18760	17705	isdead
18761	17706	isdead
18762	17707	isdead
18763	17708	isdead
18764	17709	isdead
18765	17710	isdead
18766	17711	isdead
18767	17712	isdead
18768	17713	isdead
18769	17714	isdead
18770	17715	isdead
18771	17716	isdead
18772	17717	isdead
18773	17718	isdead
18774	17719	isdead
18775	17720	isdead
18776	17721	isdead
18777	17722	isdead
18778	17723	isdead
18779	17724	isdead
18780	17725	isdead
18781	17726	isdead
18782	17727	isdead
18783	17728	isdead
18784	17729	isdead
18785	17730	isdead
18786	17731	isdead
18787	17732	isdead
18788	17733	isdead
18789	17734	isdead
18790	17735	isdead
18791	17736	isdead
18792	17737	isdead
18793	17738	isdead
18794	17739	isdead
18795	17740	isdead
18796	17741	isdead
18797	17742	isdead
18798	17743	isdead
18799	17744	isdead
18800	17745	isdead
18801	17746	isdead
18802	17747	isdead
18803	17748	isdead
18804	17749	isdead
18805	17750	isdead
18806	17751	isdead
18807	17752	isdead
18808	17753	isdead
18809	17754	isdead
18810	17755	isdead
18811	17756	isdead
18812	17757	isdead
18813	17758	isdead
18814	17759	isdead
18815	17760	isdead
18816	17761	isdead
18817	17762	isdead
18818	17763	isdead
18819	17764	isdead
18820	17765	isdead
18821	17766	isdead
18822	17767	isdead
18823	17768	isdead
18824	17769	isdead
18825	17770	isdead
18826	17771	isdead
18827	17772	isdead
18828	17773	isdead
18829	17774	isdead
18830	17775	isdead
18831	17776	isdead
18832	17777	isdead
18833	17778	isdead
18834	17779	isdead
18835	17780	isdead
18836	17781	isdead
18837	17782	isdead
18838	17783	isdead
18839	17784	isdead
18840	17785	isdead
18841	17786	isdead
18842	17787	isdead
18843	17788	isdead
18844	17789	isdead
18845	17790	isdead
18846	17791	isdead
18847	17792	isdead
18848	17793	isdead
18849	17794	isdead
18850	17795	isdead
18851	17796	isdead
18852	17797	isdead
18853	17798	isdead
18854	17799	isdead
18855	17800	isdead
18856	17801	isdead
18857	17802	isdead
18858	17803	isdead
18859	17804	isdead
18860	17805	isdead
18861	17806	isdead
18862	17807	isdead
18863	17808	isdead
18864	17809	isdead
18865	17810	isdead
18866	17811	isdead
18867	17812	isdead
18868	17813	isdead
18869	17814	isdead
18870	17815	isdead
18871	17816	isdead
18872	17817	isdead
18873	17818	isdead
18874	17819	isdead
18875	17820	isdead
18876	17821	isdead
18877	17822	isdead
18878	17823	isdead
18879	17824	isdead
18880	17825	isdead
18881	17826	isdead
18882	17827	isdead
18883	17828	isdead
18884	17829	isdead
18885	17830	isdead
18886	17831	isdead
18887	17832	isdead
18888	17833	isdead
18889	17834	isdead
18890	17835	isdead
18891	17836	isdead
18892	17837	isdead
18893	17838	isdead
18894	17839	isdead
18895	17840	isdead
18896	17841	isdead
18897	17842	isdead
18898	17843	isdead
18899	17844	isdead
18900	17845	isdead
18901	17846	isdead
18902	17847	isdead
18903	17848	isdead
18904	17849	isdead
18905	17850	isdead
18906	17851	isdead
18907	17852	isdead
18908	17853	isdead
18909	17854	isdead
18910	17855	isdead
18911	17856	isdead
18912	17857	isdead
18913	17858	isdead
18914	17859	isdead
18915	17860	isdead
18916	17861	isdead
18917	17862	isdead
18918	17863	isdead
18919	17864	isdead
18920	17865	isdead
18921	17866	isdead
18922	17867	isdead
18923	17868	isdead
18924	17869	isdead
18925	17870	isdead
18926	17871	isdead
18927	17872	isdead
18928	17873	isdead
18929	17874	isdead
18930	17875	isdead
18931	17876	isdead
18932	17877	isdead
18933	17878	isdead
18934	17879	isdead
18935	17880	isdead
18936	17881	isdead
18937	17882	isdead
18938	17883	isdead
18939	17884	isdead
18940	17885	isdead
18941	17886	isdead
18942	17887	isdead
18943	17888	isdead
18944	17889	isdead
18945	17890	isdead
18946	17891	isdead
18947	17892	isdead
18948	17893	isdead
18949	17894	isdead
18950	17895	isdead
18951	17896	isdead
18952	17897	isdead
18953	17898	isdead
18954	17899	isdead
18955	17900	isdead
18956	17901	isdead
18957	17902	isdead
18958	17903	isdead
18959	17904	isdead
18960	17905	isdead
18961	17906	isdead
18962	17907	isdead
18963	17908	isdead
18964	17909	isdead
18965	17910	isdead
18966	17911	isdead
18967	17912	isdead
18968	17913	isdead
18969	17914	isdead
18970	17915	isdead
18971	17916	isdead
18972	17917	isdead
18973	17918	isdead
18974	17919	isdead
18975	17920	isdead
18976	17921	isdead
18977	17922	isdead
18978	17923	isdead
18979	17924	isdead
18980	17925	isdead
18981	17926	isdead
18982	17927	isdead
18983	17928	isdead
18984	17929	isdead
18985	17930	isdead
18986	17931	isdead
18987	17932	isdead
18988	17933	isdead
18989	17934	isdead
18990	17935	isdead
18991	17936	isdead
18992	17937	isdead
18993	17938	isdead
18994	17939	isdead
18995	17940	isdead
18996	17941	isdead
18997	17942	isdead
18998	17943	isdead
18999	17944	isdead
19000	17945	isdead
19001	17946	isdead
19002	17947	isdead
19003	17948	isdead
19004	17949	isdead
19005	17950	isdead
19006	17951	isdead
19007	17952	isdead
19008	17953	isdead
19009	17954	isdead
19010	17955	isdead
19011	17956	isdead
19012	17957	isdead
19013	17958	isdead
19014	17959	isdead
19015	17960	isdead
19016	17961	isdead
19017	17962	isdead
19018	17963	isdead
19019	17964	isdead
19020	17965	isdead
19021	17966	isdead
19022	17967	isdead
19023	17968	isdead
19024	17969	isdead
19025	17970	isdead
19026	17971	isdead
19027	17972	isdead
19028	17973	isdead
19029	17974	isdead
19030	17975	isdead
19031	17976	isdead
19032	17977	isdead
19033	17978	isdead
19034	17979	isdead
19035	17980	isdead
19036	17981	isdead
19037	17982	isdead
19038	17983	isdead
19039	17984	isdead
19040	17985	isdead
19041	17986	isdead
19042	17987	isdead
19043	17988	isdead
19044	17989	isdead
19045	17990	isdead
19046	17991	isdead
19047	17992	isdead
19048	17993	isdead
19049	17994	isdead
19050	17995	isdead
19051	17996	isdead
19052	17997	isdead
19053	17998	isdead
19054	17999	isdead
19055	18000	isdead
19056	18001	isdead
