bmb_relat_junc_id	pid	event_id	relationship	related_to_origbmb_pid	residence	comment	stated_sex	age
8605	45162	9339	godmother	11163			unstated
8606	45163	9340	daughter of	11164			unstated
8607	45164	9340	godfather	11164			Mr
8608	45165	9340	godmother	11164			unstated
8609	45166	9340	godmother	11164			unstated
8610	45167	9341	son of	11165			unstated
8611	45168	9341	godfather	11165			Mr
8612	45169	9341	godfather	11165			Mr
8613	45170	9341	godmother	11165			Mrs
8614	45171	9342	daughter of	11166			unstated
8615	45172	9342	godfather	11166			unstated
8616	45173	9343	daughter of	11167			unstated
8617	45174	9343	godfather	11167			unstated
8618	45175	9343	godmother	11167			unstated
8619	45176	9343	godmother	11167			unstated
8620	45177	9344	daughter of	11168			unstated
8621	45178	9344	godfather	11168			unstated
8622	45179	9344	godmother	11168			unstated
8623	45180	9344	godmother	11168			unstated
8624	45181	9345	daughter of	11169			unstated
8625	45182	9345	godfather	11169			unstated
8626	45183	9345	godmother	11169			unstated
8627	45184	9345	godmother	11169			unstated
8628	45185	9347	daughter of	11170			unstated
8629	45186	9347	godfather	11170			unstated
8630	45187	9347	godmother	11170			unstated
8631	45188	9347	godmother	11170			unstated
8632	45189	9348	daughter of	11171			unstated
8633	45190	9348	godfather	11171			unstated
8634	45191	9348	godmother	11171			unstated
8635	45192	9348	godmother	11171			unstated
8636	45193	9349	son of	11172			unstated
8637	45194	9349	godfather	11172			unstated
8638	45195	9349	godfather	11172			unstated
8639	45196	9349	godmother	11172			unstated
8640	45197	9350	daughter of	11173			unstated
8641	45198	9350	godfather	11173			unstated
8642	45199	9350	godmother	11173			unstated
8643	45200	9350	godmother	11173			unstated
8644	45201	9351	daughter of	11174			unstated
8645	45202	9351	godfather	11174			unstated
8646	45203	9351	godmother	11174			unstated
8647	45204	9351	godmother	11174			unstated
8648	45205	9352	son of	11175			unstated
8649	45206	9352	godfather	11175			unstated
8650	45207	9352	godfather	11175			unstated
8651	45208	9353	son of	11176			unstated
8652	45209	9353	godfather	11176			unstated
8653	45210	9353	godfather	11176			unstated
8654	45211	9353	godmother	11176			unstated
8655	45212	9352	godmother	11175			unstated
8656	45213	9354	daughter of	11177			unstated
8657	45214	9354	godmother	11177			unstated
8658	45215	9354	godmother	11177			unstated
8659	45216	9354	godfather	11177			unstated
8660	45217	9355	son of	11178			unstated
8661	45218	9355	godfather	11178			Mr
8662	45219	9355	godfather	11178			Mr
8663	45220	9355	godmother	11178		wief to James Collymore	wife
8664	45221	9356	son of	11179			unstated
8665	45222	9356	godfather	11179			unstated
8666	45223	9356	godfather	11179			unstated
8667	45224	9356	godmother	11179			Mrs
8668	45225	9357	daughter of	11180			unstated
8669	45226	9357	godfather	11180			unstated
8670	45227	9357	godmother	11180			unstated
8671	45228	9357	godmother	11180			unstated
8672	45229	9358	daughter of	11181			unstated
8673	45230	9358	godfather	11181			unstated
8674	45231	9358	godmother	11181			unstated
8675	45232	9358	godmother	11181			unstated
8676	45233	9359	godfather	11182			unstated
8677	45234	9359	godfather	11182			unstated
8678	45235	9359	godmother	11182			unstated
8679	45236	9360	son of	11183			unstated
8680	45237	9360	godfather	11183			unstated
8681	45238	9360	godfather	11183			unstated
8682	45239	9360	godmother	11183			unstated
8683	45240	9361	son of	11184			unstated
8684	45241	9361	godfather	11184			unstated
8685	45242	9361	godfather	11184			unstated
8686	45243	9361	godmother	11184			Mrs
8687	45244	9362	son of	11185			unstated
8688	45245	9362	godfather	11185			unstated
8689	45246	9362	godfather	11185			unstated
8690	45247	9362	godmother	11185			unstated
8691	45248	9363	son of	11186			unstated
8692	45249	9363	godfather	11186			unstated
8693	45250	9363	godfather	11186			unstated
8694	45251	9363	godmother	11186		wife of Rowlande Mosley	wife
8695	45252	9364	son of	11187			unstated
8696	45253	9364	godfather	11187			unstated
8697	45254	9364	godfather	11187			unstated
8698	45255	9364	godmother	11187			unstated
8699	45256	9365	daughter of	11188			unstated
8700	45257	9365	godfather	11188			unstated
8701	45258	9365	godmother	11188			Mrs
8702	45259	9365	godmother	11188			unstated
8703	45260	9366	daughter of	11189			unstated
8704	45261	9366	godfather	11189			unstated
8705	45262	9366	godmother	11189			unstated
8706	45263	9366	godmother	11189			unstated
8707	45264	9367	son of	11190			unstated
8708	45265	9367	godfather	11190			unstated
8709	45266	9367	godmother	11190			unstated
8710	45267	9367	godmother	11190			unstated
8711	45268	9368	daughter of	11191			unstated
8712	45269	9368	godmother	11191			unstated
8713	45270	9368	godmother	11191			unstated
8714	45271	9368	godfather	11191			unstated
8715	45272	9369	daughter of	11192			unstated
8716	45273	9369	godfather	11192			unstated
8717	45274	9369	godmother	11192			unstated
8718	45275	9369	godmother	11192			unstated
8719	45276	9370	son of	11193			unstated
8720	45277	9370	surety	11193			unstated
8721	45278	9370	surety	11193			unstated
8722	45279	9370	surety	11193			unstated
8723	45280	9371	son of	11194			unstated
8724	45281	9371	witness	11194			unstated
8725	45282	9371	witness	11194			unstated
8726	45283	9371	witness	11194			unstated
8727	45284	9372	daughter of	11195			unstated
8728	45285	9372	surety	11195			unstated
8729	45286	9372	surety	11195			unstated
8730	45287	9372	surety	11195			unstated
8731	45288	9373	daughter of	11196			unstated
8732	45289	9373	godfather	11196			unstated
8733	45290	9373	godmother	11196			unstated
8734	45291	9374	daughter of	11197			unstated
8735	45292	9374	surety	11197			unstated
8736	45293	9374	surety	11197			unstated
8737	45294	9374	surety	11197			unstated
8738	45295	9375	son of	11198			unstated
8739	45296	9375	surety	11198			Mr Alderman
8740	45297	9375	surety	11198			Mr
8741	45298	9375	surety	11198			Mrs
8742	45299	9376	daughter of	11199			unstated
8743	45300	9376	unstated	11199			Mrs
8744	45301	9376	unstated	11199			Mr
8745	45302	9377	daughter of	11200			unstated
8746	45303	9377	witness	11200			unstated
8747	45304	9377	witness	11200			unstated
8748	45305	9377	witness	11200			unstated
8749	45306	9378	son of	11201			unstated
8750	45307	9379	daughter of	11202			unstated
8751	45308	9379	godfather	11202			unstated
8752	45309	9379	godmother	11202			unstated
8753	45310	9379	godmother	11202			unstated
8754	45311	9380	daughter of	11203			unstated
8755	45312	9380	godfather	11203			unstated
8756	45313	9380	unstated	11203		presumably godmother	unstated
8757	45314	9380	unstated	11203		presumably godmother	unstated
8758	45315	9381	daughter of	11204			unstated
8759	45316	9381	godfather	11204			unstated
8760	45317	9381	godmother	11204			unstated
8761	45318	9381	godmother	11204			unstated
8762	45319	9382	daughter of	11205			unstated
8763	45320	9383	son of	11206			unstated
8764	45321	9384	son of	11207			unstated
8765	45322	9384	godfather	11207			unstated
8766	45323	9384	godfather	11207			unstated
8767	45324	9384	godmother	11207			unstated
8768	45325	9385	daughter of	11208			unstated
8769	45326	9385	godfather	11208			Mr
8770	45327	9385	godmother	11208			Mrs
8771	45328	9386	daughter of	11209			unstated
8772	45329	9386	witness	11209			unstated
8773	45330	9386	witness	11209			unstated
8774	45331	9386	witness	11209			Mrs
8775	45332	9387	son of	11210			unstated
8776	45333	9387	godfather	11210			unstated
8777	45334	9387	godfather	11210			unstated
8778	45335	9387	godmother	11210			unstated
8779	45336	9388	son of	11211			unstated
8780	45337	9388	godfather	11211			unstated
8781	45338	9388	godfather	11211			unstated
8782	45339	9388	godmother	11211			unstated
8783	45340	9389	son of	11212			unstated
8784	45341	9390	daughter of	11213			unstated
8785	45342	9390	witness	11213			unstated
8786	45343	9390	witness	11213			unstated
8787	45344	9390	witness	11213			unstated
8788	45345	9391	son of	11214			unstated
8789	45346	9391	witness	11214			unstated
8790	45347	9391	witness	11214			unstated
8791	45348	9391	witness	11214			unstated
8792	45349	9392	son of	11215			unstated
8793	45350	9392	godfather	11215			unstated
8794	45351	9392	godfather	11215			unstated
8795	45352	9392	godmother	11215			unstated
8796	45353	9393	son of	11216			unstated
8797	45354	9393	godfather	11216			unstated
8798	45355	9393	godfather	11216			unstated
8799	45356	9394	daughter of	11217			unstated
8800	45357	9394	godfather	11217			unstated
8801	45358	9394	godmother	11217			unstated
8802	45359	9394	godmother	11217			unstated
8803	45360	9395	son of	11218			unstated
8804	45361	9395	godfather	11218			unstated
8805	45362	9395	godfather	11218			unstated
8806	45363	9395	godmother	11218			unstated
8807	45364	9396	daughter of	11219			unstated
8808	45365	9396	godfather	11219			unstated
8809	45366	9396	godmother	11219			unstated
8810	45367	9396	godmother	11219			unstated
8811	45368	9397	daughter of	11220			unstated
8812	45369	9397	godfather	11220			unstated
8813	45370	9397	godmother	11220			unstated
8814	45371	9397	godmother	11220			unstated
8815	45372	9398	son of	11221			unstated
8816	45373	9398	godfather	11221			unstated
8817	45374	9398	godfather	11221			unstated
8818	45375	9398	godmother	11221			unstated
8819	45376	9399	daughter of	11222			unstated
8820	45377	9399	godfather	11222			unstated
8821	45378	9399	godmother	11222			unstated
8822	45379	9399	godmother	11222			unstated
8823	45380	9400	son of	11223			unstated
8824	45381	9400	godfather	11223			Mr
8825	45382	9400	godfather	11223			Mr
8826	45383	9400	godmother	11223			Mrs
8827	45384	9401	daughter of	11224			unstated
8828	45385	9401	godfather	11224			unstated
8829	45386	9401	godmother	11224			unstated
8830	45387	9401	godmother	11224			unstated
8831	45388	9402	godfather	11225			unstated
8832	45389	9402	godfather	11225			unstated
8833	45390	9402	godmother	11225			unstated
8834	45391	9403	daughter of	11226			unstated
8835	45392	9403	godfather	11226			Mr
8836	45393	9403	godmother	11226			Mistress
8837	45394	9403	godmother	11226			Mistress
8838	45395	9404	daughter of	11227			unstated
8839	45396	9404	godfather	11227			Mr
8840	45397	9404	godmother	11227			Mrs
8841	45398	9404	godmother	11227			Mrs
8842	45399	9405	daughter of	11228			unstated
8843	45400	9405	godfather	11228			Mr
8844	45401	9405	godmother	11228			Mistress
8845	45402	9405	godmother	11228			Mrs
8846	45403	9406	daughter of	11229			unstated
8847	45404	9406	godfather	11229			Mr
8848	45405	9406	godmother	11229			Mrs
8849	45406	9406	godmother	11229			unstated
8850	45407	9407	daughter of	11230			unstated
8851	45408	9407	godfather	11230			Mr
8852	45409	9407	godmother	11230			unstated
8853	45410	9407	godmother	11230			Mrs
8854	45411	9408	daughter of	11231			unstated
8855	45412	9408	godfather	11231			Mr
8856	45413	9408	godmother	11231			Mrs
8857	45414	9409	son of	11232			unstated
8858	45415	9409	godfather	11232			Mr
8859	45416	9409	godfather	11232			unstated
8860	45417	9409	godmother	11232			unstated
8861	45418	9410	daughter of	11233			unstated
8862	45419	9410	godfather	11233			unstated
8863	45420	9410	godmother	11233			unstated
8864	45421	9410	godmother	11233			unstated
8865	45422	9411	daughter of	11234			unstated
8866	45423	9411	godmother	11234			woman
8867	45424	9411	godmother	11234			unstated
8868	45425	9411	godfather	11234			man
8869	45426	9412	son of	11235			unstated
8870	45427	9412	godfather	11235			unstated
8871	45428	9412	godfather	11235			unstated
8872	45429	9412	godmother	11235			unstated
8873	45430	9413	daughter of	11236			unstated
8874	45431	9413	godmother	11236			unstated
8875	45432	9413	godmother	11236			unstated
8876	45433	9413	godfather	11236			unstated
8877	45434	9414	daughter of	11237			his
8878	45435	9414	daughter of	11237			wife
8879	45436	9414	godfather	11237			unstated
8880	45437	9415	daughter of	11238		"HR: forename ""John"" erased"	unstated
8881	45438	9415	godmother	11238			unstated
8882	45439	9415	godmother	11238			unstated
8883	45440	9415	godfather	11238			unstated
8884	45441	9416	daughter of	11239			unstated
8885	45442	9416	godmother	11239			unstated
8886	45443	9416	godmother	11239			unstated
8887	45444	9416	godfather	11239			unstated
8888	45445	9417	daughter of	11240			his
8889	45446	9417	daughter of	11240			wife
8890	45447	9417	godmother	11240			unstated
8891	45448	9417	godmother	11240			unstated
8892	45449	9417	godfather	11240			unstated
8893	45450	9418	daughter of	11241			his
8894	45451	9418	daughter of	11241			wife
8895	45452	9418	godfather	11241			unstated
8896	45453	9418	godmother	11241			unstated
8897	45454	9418	godmother	11241			unstated
8898	45455	9419	son of	11242			his
8899	45456	9419	son of	11242			wife
8900	45457	9419	godfather	11242			unstated
8901	45458	9419	godfather	11242			unstated
8902	45459	9419	godmother	11242			unstated
8903	45460	9420	son of	11243			his
8904	45461	9420	son of	11243			wife
8905	45462	9420	godfather	11243			unstated
8906	45463	9420	godfather	11243			unstated
8907	45464	9420	godmother	11243			unstated
8908	45465	9421	daughter of	11244			unstated
8909	45466	9421	godmother	11244			unstated
8910	45467	9421	godmother	11244			unstated
8911	45468	9421	godfather	11244			unstated
8912	45469	9422	son of	11245			unstated
8913	45470	9422	godfather	11245			unstated
8914	45471	9422	godfather	11245			unstated
8915	45472	9422	godmother	11245			unstated
8916	45473	9423	son of	11246			unstated
8917	45474	9423	godfather	11246			unstated
8918	45475	9424	son of	11247			unstated
8919	45476	9424	godfather	11247			unstated
8920	45477	9424	godfather	11247			unstated
8921	45478	9424	godmother	11247			unstated
8922	45479	9425	son of	11248			his
8923	45480	9425	son of	11248			wife
8924	45481	9425	godfather	11248		by deputie	Lord
8925	45482	9425	godfather	11248			Sir
8926	45483	9425	godmother	11248			Lady
8927	45484	9426	daughter of	11249			unstated
8928	45485	9426	daughter of	11249			unstated
8929	45486	9426	godfather	11249			unstated
8930	45487	9426	godmother	11249			unstated
8931	45488	9426	godmother	11249			unstated
8932	45489	9427	son of	11250			unstated
8933	45490	9427	son of	11250			unstated
8934	45491	9427	godfather	11250		hir father -> father of RPID 9071 Barbara	unstated
8935	45492	9427	godfather	11250		his brother -> brother of RPID 9072 John Polehill	unstated
8936	45493	9427	godmother	11250			unstated
8937	45494	9428	son of	11251			unstated
8938	45495	9428	son of	11251			unstated
8939	45496	9428	godfather	11251			unstated
8940	45497	9428	godfather	11251			unstated
8941	45498	9428	godmother	11251			unstated
8942	45499	9429	daughter of	11252			unstated
8943	45500	9429	daughter of	11252			unstated
8944	45501	9429	godfather	11252			unstated
8945	45502	9429	godmother	11252			unstated
8946	45503	9429	godmother	11252			unstated
8947	45504	9430	son of	11253			his
8948	45505	9430	son of	11253			wife
8949	45506	9430	godfather	11253			unstated
8950	45507	9430	godfather	11253			unstated
8951	45508	9430	godmother	11253			unstated
8952	45509	9431	son of	11254			unstated
8953	45510	9431	godfather	11254			unstated
8954	45511	9431	godmother	11254			unstated
8955	45512	9431	godmother	11254			unstated
8956	45513	9432	daughter of	11255			unstated
8957	45514	9432	godfather	11255			unstated
8958	45515	9432	godmother	11255			unstated
8959	45516	9432	godmother	11255			unstated
8960	45517	9433	daughter of	11256			unstated	
8961	45518	9433	godfather	11256			unstated	
8962	45519	9433	godmother	11256			unstated	
8963	45520	9433	godmother	11256			unstated	
8964	45521	9434	son of	11257			unstated	
8965	45522	9434	son of	11257			unstated	
8966	45523	9434	godfather	11257		sonne to Alderman Glouer	son	
8967	45524	9434	godfather	11257		"Bellowrs, I say Bellowes"	unstated	
8968	45525	9434	godmother	11257		daughter to Shiriffe Swinerton.  See abbreviated translation from HR in memo field	daughter	tredicim ut arbitror annor
8969	45526	9435	daughter of	11258			his	
8970	45527	9435	daughter of	11258			wife	
8971	45528	9435	godfather	11258			unstated	
8972	45529	9435	godmother	11258		"Cecilia Duncombe, grandmother, with Anne [...], godmothers"	unstated	grandmother
8973	45530	9435	godmother	11258		daughter to Alderman Bennet	daughter	
8974	45531	9436	daughter of	11259			unstated	
8975	45532	9437	daughter of	11260			unstated	
8976	45533	9438	daughter of	11261			unstated
8977	45534	9438	godfather	11261			unstated
8978	45535	9438	godmother	11261			unstated
8979	45536	9439	daughter of	11262			unstated
8980	45537	9439	godfather	11262			unstated
8981	45538	9439	godmother	11262			unstated
8982	45539	9439	godmother	11262			unstated
8983	45540	9440	daughter of	11263			unstated
8984	45541	9440	godfather	11263			unstated
8985	45542	9440	godmother	11263		two sisters -> sister of RPID 9124	sister
8986	45543	9440	godmother	11263		two sisters -> sister of RPID 9123	sister
8987	45544	9441	son of	11264			Sir
8988	45545	9441	godfather	11264			unstated
8989	45546	9441	godfather	11264			unstated
8990	45547	9441	godmother	11264			unstated
8991	45548	9442	son of	11265			unstated
8992	45549	9442	godfather	11265			unstated
8993	45550	9442	godfather	11265			unstated
8994	45551	9442	godmother	11265			unstated
8995	45552	9443	son of	11266			unstated
8996	45553	9443	godfather	11266			Sir
8997	45554	9443	godfather	11266			unstated
8998	45555	9443	godmother	11266			unstated
8999	45556	9444	daughter of	11267			unstated
9000	45557	9444	godmother	11267	dutch		unstated
9001	45558	9444	godmother	11267	dutch		unstated
9002	45559	9444	godfather	11267	dutch		unstated
9003	45560	9445	son of	11268			unstated
9004	45561	9445	godfather	11268			unstated
9005	45562	9445	godfather	11268			unstated
9006	45563	9445	godmother	11268			unstated
9007	45564	9446	son of	11269			unstated
9008	45565	9446	godfather	11269			unstated
9009	45566	9446	godfather	11269			unstated
9010	45567	9446	godmother	11269			unstated
9011	45568	9447	daughter of	11270			Sir
9012	45569	9447	godmother	11270			unstated
9013	45570	9447	godmother	11270			unstated
9014	45571	9447	godfather	11270	Scotish		unstated
9015	45572	9448	unstated	11271		at the font -> godfather?	Mr
9016	45573	9448	unstated	11271		at the font -> godfather?	Mr
9017	45574	9448	unstated	11271		at the font -> godmother?	unstated
9018	45575	9449	son of	11272			unstated
9019	45576	9449	godfather	11272			unstated
9020	45577	9449	godfather	11272			unstated
9021	45578	9449	godmother	11272			unstated
9022	45579	9450	son of	11273			unstated
9023	45580	9450	godfather	11273			unstated
9024	45581	9450	godfather	11273			unstated	
9025	45582	9450	godmother	11273			unstated	
9026	45583	9451	daughter of	11274			unstated	
9027	45584	9451	godmother	11274			unstated	
9028	45585	9451	godmother	11274			unstated	
9029	45586	9451	godfather	11274			unstated	
9030	45587	9452	daughter of	11275			unstated	
9031	45588	9452	godfather	11275			unstated	
9032	45589	9452	godmother	11275			unstated	
9033	45590	9452	godmother	11275		"Kezar, I say, Rezar"	unstated	
9034	45591	9453	son of	11276			unstated	
9035	45592	9453	godfather	11276			unstated	
9036	45593	9453	godfather	11276			unstated	
9037	45594	9453	godmother	11276		his grandame -> presumably grandmother of PID 11276	unstated	grandame
9038	45595	9454	daughter of	11277			unstated	
9039	45596	9454	godfather	11277			unstated	
9040	45597	9454	godmother	11277			unstated
9041	45598	9454	godmother	11277			unstated
9042	45599	9455	son of	11278			unstated
9043	45600	9455	godfather	11278			unstated
9044	45601	9455	godfather	11278			unstated
9045	45602	9455	godmother	11278			Lady
9046	45603	9455	daughter of	11279			unstated
9047	45604	9455	godfather	11279			unstated
9048	45605	9455	godmother	11279			Lady
9049	45606	9455	godmother	11279			Lady
9050	45607	9456	son of	11280			unstated
9051	45608	9456	godfather	11280			unstated
9052	45609	9456	godfather	11280			unstated
9053	45610	9456	godmother	11280			unstated
9054	45611	9457	son of	11281			Sir
9055	45612	9457	godfather	11281			Sir
9056	45613	9457	godfather	11281			Sir
9057	45614	9457	godmother	11281			unstated
9058	45615	9458	son of	11282			unstated
9059	45616	9458	godfather	11282			unstated
9060	45617	9458	godfather	11282			unstated
9061	45618	9458	godmother	11282			unstated
9062	45619	9459	daughter of	11283			unstated
9063	45620	9459	godmother	11283			unstated
9064	45621	9459	godmother	11283			unstated
9065	45622	9459	godfather	11283			unstated
9066	45623	9460	daughter of	11284			unstated
9067	45624	9460	godmother	11284			unstated
9068	45625	9460	godmother	11284			unstated
9069	45626	9460	godfather	11284			unstated
9070	45627	9461	daughter of	11285			unstated
9071	45628	9461	daughter of	11285			unstated
9072	45629	9461	godfather	11285			unstated
9073	45630	9461	godmother	11285			unstated
9074	45631	9461	godmother	11285			unstated
9075	45632	9462	daughter of	11286			unstated
9076	45633	9462	godmother	11286			unstated
9077	45634	9462	godmother	11286			unstated
9078	45635	9462	godfather	11286			unstated
9079	45636	9463	daughter of	11287			unstated
9080	45637	9463	godfather	11287			unstated
9081	45638	9463	godmother	11287			unstated
9082	45639	9463	godmother	11287			unstated
9083	45640	9464	son of	11288			unstated
9084	45641	9464	godfather	11288			Sir
9085	45642	9464	godfather	11288		"title given as ""M."""	Mr
9086	45643	9464	godmother	11288			unstated
9087	45644	9465	godfather	11289			unstated
9088	45645	9465	godfather	11289			unstated	
9089	45646	9465	godmother	11289			unstated	
9090	45647	9466	son of	11290			unstated	
9091	45648	9466	godfather	11290			unstated	
9092	45649	9466	godfather	11290			unstated	
9093	45650	9466	godmother	11290			unstated	
9094	45651	9467	son of	11291			Sir	
9095	45652	9467	godfather	11291			Sir	
9096	45653	9467	godfather	11291			Sir	
9097	45654	9467	godmother	11291		"the old lady Magdalea Anderson -> title ""Lady""?"	Lady	old lady
9098	45655	9468	daughter of	11292			unstated	
9099	45656	9468	godfather	11292			unstated	
9100	45657	9468	godmother	11292			unstated	
9101	45658	9468	godmother	11292			unstated	
9102	45659	9469	daughter of	11293			unstated	
9103	45660	9469	godfather	11293			Sir	
9104	45661	9469	godmother	11293			unstated
9105	45662	9469	godmother	11293			unstated
9106	45663	9470	daughter of	11294		"HR: in the margin the name is written ""Brierley"""	unstated
9107	45664	9470	godfather	11294			unstated
9108	45665	9470	godmother	11294			unstated
9109	45666	9470	godmother	11294			unstated
9110	45667	9471	daughter of	11295			unstated
9111	45668	9471	witness	11295			unstated
9112	45669	9471	witness	11295			unstated
9113	45670	9471	witness	11295			unstated
9114	45671	9472	son of	11296			unstated
9115	45672	9473	son of	11297			unstated
9116	45673	9473	witness	11297			unstated
9117	45674	9473	witness	11297			unstated
9118	45675	9473	witness	11297			unstated
9119	45676	9474	daughter of	11298			unstated
9120	45677	9475	son of	11299			unstated
9121	45678	9475	witness	11299			unstated
9122	45679	9475	witness	11299			unstated
9123	45680	9475	witness	11299			Dame
9124	45681	9476	daughter of	11300			unstated
9125	45682	9477	daughter of	11301			unstated
9126	45683	9478	daughter of	11302			unstated
9127	45684	9478	witness	11302			unstated
9128	45685	9478	witness	11302			unstated
9129	45686	9478	witness	11302			unstated
9130	45687	9479	daughter of	11303			unstated
9131	45688	9479	witness	11303			unstated
9132	45689	9479	witness	11303			unstated
9133	45690	9479	witness	11303			unstated
9134	45691	9480	son of	11304			unstated
9135	45692	9480	witness	11304			unstated
9136	45693	9480	witness	11304			unstated
9137	45694	9480	witness	11304			unstated
9138	45695	9481	son of	11305			Mr
9139	45696	9481	witness	11305			unstated
9140	45697	9481	witness	11305			unstated
9141	45698	9481	witness	11305			unstated
9142	45699	9483	daughter of	11307			Mr
9143	45700	9484	daughter of	11308			unstated
9144	45701	9484	witness	11308			unstated
9145	45702	9484	witness	11308			unstated
9146	45703	9484	witness	11308			unstated
9147	45704	9485	daughter of	11309			unstated
9148	45705	9485	witness	11309			unstated
9149	45706	9485	witness	11309			unstated
9150	45707	9485	witness	11309			unstated
9151	45708	9486	son of	11310			unstated
9152	45709	9486	witness	11310			unstated
9153	45710	9486	witness	11310			unstated
9154	45711	9486	witness	11310			unstated
9155	45712	9487	daughter of	11311			unstated
9156	45713	9487	witness	11311			Mr
9157	45714	9487	witness	11311			Mrs
9158	45715	9487	witness	11311			Mrs
9159	45716	9488	daughter of	11312			unstated
9160	45717	9488	witness	11312			Worshipful
9161	45718	9488	wife of	11312			unstated
9162	45719	9488	wife of	11312			unstated
9163	45720	9489	son of	11313			unstated
9164	45721	9489	witness	11313			unstated
9165	45722	9489	witness	11313			unstated
9166	45723	9489	witness	11313			unstated
9167	45724	9490	daughter of	11314			unstated
9168	45725	9490	witness	11314			unstated
9169	45726	9490	witness	11314			unstated
9170	45727	9490	witness	11314			unstated
9171	45728	9491	daughter of	11315			unstated
9172	45729	9491	witness	11315			unstated
9173	45730	9491	witness	11315			unstated
9174	45731	9491	witness	11315			unstated
9175	45732	9492	son of	11316			unstated
9176	45733	9492	witness	11316			unstated
9177	45734	9492	witness	11316			unstated
9178	45735	9492	witness	11316			unstated
9179	45736	9493	son of	11317			unstated
9180	45737	9493	witness	11317			unstated
9181	45738	9493	witness	11317			unstated
9182	45739	9493	witness	11317			unstated
9183	45740	9494	son of	11318			unstated
9184	45741	9495	daughter of	11319			unstated
9185	45742	9495	witness	11319			unstated
9186	45743	9495	witness	11319			unstated
9187	45744	9495	witness	11319			unstated
9188	45745	9496	daughter of	11320			unstated
9189	45746	9496	godfather	11320			unstated
9190	45747	9496	godmother	11320			unstated
9191	45748	9496	godmother	11320			Mrs
9192	45749	9497	son of	11321			unstated
9193	45750	9497	godfather	11321			unstated
9194	45751	9497	godfather	11321			unstated
9195	45752	9497	godmother	11321			Mrs
9196	45753	9498	son of	11322			unstated
9197	45754	9498	godfather	11322			unstated
9198	45755	9498	godfather	11322			unstated
9199	45756	9498	godmother	11322			unstated
9200	45757	9499	daughter of	11323			unstated
9201	45758	9499	witness	11323			unstated
9202	45759	9499	witness	11323			
9203	45760	9499	witness	11323			unstated
9204	45761	9500	daughter of	11324			Mr
9205	45762	9500	godfather	11324			Mr
9206	45763	9500	godmother	11324			Lady
9207	45764	9500	godmother	11324			Lady
9208	45765	9501	son of	11325			unstated
9209	45766	9501	godfather	11325			unstated
9210	45767	9501	godfather	11325			unstated
9211	45768	9502	daughter of	11326			unstated
9212	45769	9502	godfather	11326			unstated
9213	45770	9502	godmother	11326			unstated
9214	45771	9502	godmother	11326			unstated
9215	45772	9503	son of	11327			unstated
9216	45773	9503	godfather	11327			unstated
9217	45774	9503	godfather	11327			unstated
9218	45775	9503	godmother	11327			unstated
9219	45776	9504	son of	11328	of London		unstated
9220	45777	9504	godfather	11328			Sir
9221	45778	9504	godfather	11328			Mr Doctor
9222	45779	9504	godmother	11328			Mrs
9223	45780	9505	son of	11329			unstated
9224	45781	9505	godfather	11329			unstated
9225	45782	9505	godfather	11329			unstated
9226	45783	9505	godmother	11329			Mrs
9227	45784	9506	daughter of	11330			unstated
9228	45785	9506	godfather	11330			unstated
9229	45786	9506	godmother	11330			unstated
9230	45787	9506	godmother	11330			unstated
9231	45788	9507	son of	11331			unstated
9232	45789	9507	godfather	11331			unstated
9233	45790	9507	godfather	11331			unstated
9234	45791	9507	godmother	11331			unstated
9235	45792	9508	son of	11332			unstated
9236	45793	9508	godfather	11332			Dr
9237	45794	9508	godfather	11332			unstated
9238	45795	9508	godmother	11332			Lady
9239	45796	9509	daughter of	11333			unstated
9240	45797	9509	godfather	11333			unstated
9241	45798	9509	godmother	11333			unstated
9242	45799	9509	godmother	11333			unstated
9243	45800	9510	son of	11334			unstated
9244	45801	9510	godfather	11334			Mr
9245	45802	9510	godfather	11334			Mr
9246	45803	9510	godmother	11334			Mrs
9247	45804	9511	daughter of	11335			unstated
9248	45805	9512	daughter of	11336			unstated
9249	45806	9512	godfather	11336			unstated
9250	45807	9512	godmother	11336			unstated
9251	45808	9512	godmother	11336			unstated
9252	45809	9513	daughter of	11337			unstated
9253	45810	9513	godfather	11337			unstated
9254	45811	9513	godmother	11337			unstated
9255	45812	9513	godmother	11337			unstated
9256	45813	9514	daughter of	11338			unstated
9257	45814	9515	son of	11339			unstated
9258	45815	9515	godfather	11339			unstated
9259	45816	9515	godfather	11339			unstated
9260	45817	9515	godmother	11339		wiffe of Edmond Hale	wife
9261	45818	9516	son of	11340			unstated
9262	45819	9516	godfather	11340			unstated
9263	45820	9516	godfather	11340			Mr
9264	45821	9516	godmother	11340			unstated
9265	45822	9517	daughter of	11341			unstated
9266	45823	9517	godfather	11341			unstated
9267	45824	9517	godmother	11341			unstated
9268	45825	9517	godmother	11341			unstated
9269	45826	9518	daughter of	11342			unstated
9270	45827	9518	godfather	11342			unstated
9271	45828	9518	godmother	11342			Lady
9272	45829	9518	godmother	11342			Mrs
9273	45830	9519	daughter of	11343			unstated
9274	45831	9519	godfather	11343			Mr
9275	45832	9519	godmother	11343			unstated
9276	45833	9519	godmother	11343			Mrs
9277	45834	9520	son of	11344			unstated
9278	45835	9520	godfather	11344			unstated
9279	45836	9520	godfather	11344			unstated
9280	45837	9520	godmother	11344			Mrs
