65880	5710	1	CON	"4,24"	-	King Edward		170850	1.25	geld		2	1086 value	N
65890	5711	1	CON	"4,25"	-	"St Carantoc, canons of"		480900	2.83	geld		2	QR value	N
65910	5712	1	CON	"4,26"	-	"St Piran, canons of"		481950	3	geld		2	QR value	N
65920	5713	1	CON	"4,27"	-	"St Buryan, canons of"		480850	1	geld		2	QR value	N
65930	5714	1	CON	"4,28"	-	"St Neot's, canons of"		481750	2	geld		1	QR value	N
65950	5715	1	CON	"4,29"	-	"St Constantine, canons of"		480950	0.5	geld		2	QR value	N
65970	5717	1	CON	"5,1,1"	-	Merleswein (the sheriff)		360700	2	geld		8	QR value	N
65980	5718	1	CON	"5,1,2"	-	Merleswein (the sheriff)		360700	12	geld		8	QR value	N
65990	5719	1	CON	"5,1,3"	-	"Exeter (St Peter), bishop of"		197900	1	equal	15	15	QR value;equal	N
66000	5719	2	CON	"5,1,3"	-	Alfred the sheriff		38600	1	equal	15	15	QR value;equal	N
66010	5720	1	CON	"5,1,4"	-	Algar		39500	2	geld		15.91	QR value	N
66020	5721	1	CON	"5,1,5"	-	Earl Harold		268750	6	geld		8	QR value	N
66030	5722	1	CON	"5,1,6"	-	Earl Ralph the constable		412150	3	geld		12	QR value	N
66040	5723	1	CON	"5,1,7"	-	"Tavistock (St Mary & St Rumon), abbey of"		513400	6	geld		8	QR value	N
66050	5724	1	CON	"5,1,8"	-	Brictmer <of Rillaton>		120810	1.5	geld		8	QR value	N
66060	5725	1	CON	"5,1,9"	-	Ordwulf <of Tehidy>		383410	2	geld		5	QR value	N
66070	5726	1	CON	"5,1,10"	-	Merleswein (the sheriff)		360700	2	geld		5	QR value	N
66080	5727	1	CON	"5,1,11"	-	Alward <of Clyst>		64750	3	geld		8	QR value	N
66090	5728	1	CON	"5,1,12"	-	Ordwulf <of Tehidy>		383410	3	geld		8	QR value	N
66100	5729	1	CON	"5,1,13"	-	Brictmer <of Rillaton>		120810	1	geld		30	QR value	N
66110	5730	1	CON	"5,1,14"	-	{Queen} Edith		159350	0.25	geld		0.5	QR value	N
66120	5731	1	CON	"5,1,15"	-	Aelm		14750	0.06	geld		0.12	QR value	N
66130	5732	1	CON	"5,1,16"	-	"Tavistock (St Mary & St Rumon), abbey of"		513400	0.25	geld		0.5	QR value	N
66140	5733	1	CON	"5,1,17"	-	"Tavistock (St Mary & St Rumon), abbey of"		513400	0.5	geld		0.75	QR value	N
66150	5734	1	CON	"5,1,18"	-	Wadel		552800	0.25	geld		0.35	QR value	N
66160	5735	1	CON	"5,1,19"	-	Alstan		59400	0.5	geld		0.5	QR value	N
66170	5736	1	CON	"5,1,20"	-	Oswulf		395300	0.5	geld		1	QR value	N
66180	5737	1	CON	"5,1,21"	-	Alstan		59400	0.12	geld		1	QR value	N
66190	5738	1	CON	"5,1,22"	-	-			1	geld		20	QR value	N
66210	5740	1	CON	"5,2,1"	-	Brictmer <of Rillaton>		120810	0.25	geld		3	QR value	N
66220	5741	1	CON	"5,2,2"	-	Alwin		66500	0.5	geld		3	QR value	N
66230	5742	1	CON	"5,2,3"	-	Edmer (Ator)		161500	0.25	geld		0.4	QR value	N
66240	5743	1	CON	"5,2,4"	-	Grim		252350	0.25	geld		0.2	QR value	N
66250	5744	1	CON	"5,2,5"	-	Aelfric		6250	0.5	geld		0.6	QR value	N
66260	5745	1	CON	"5,2,6"	-	Aelfeva		4200	0.5	geld		0.5	QR value	N
66270	5746	1	CON	"5,2,7"	-	Uhtred		543400	0.08	geld		0.15	QR value	N
66280	5747	1	CON	"5,2,8"	-	Aelfric		6250	0.08	geld		0.06	QR value	N
66290	5748	1	CON	"5,2,9"	-	Alric		52150	0.25	geld		0.5	QR value	N
66300	5749	1	CON	"5,2,10"	-	Osbern		384250	0.25	geld		0.5	QR value	N
66310	5750	1	CON	"5,2,11"	-	Brictmer <of Rillaton>		120810	5	geld		10	QR value	N
66320	5751	1	CON	"5,2,12"	-	Esger (the constable)		189520	2.5	geld		6	QR value	N
66330	5752	1	CON	"5,2,13"	-	Almer		44250	1	geld		3	QR value	N
66340	5753	1	CON	"5,2,14"	-	King Edward		170850	1	geld		1.5	QR value	N
66350	5754	1	CON	"5,2,15"	-	Algar		39500	0.25	geld		0.5	QR value	N
66360	5755	1	CON	"5,2,16"	-	Brictmer <of Rillaton>		120810	0.25	geld		1	QR value	N
66370	5756	1	CON	"5,2,17"	-	Earl Harold		268750	1	geld		2	QR value	N
66380	5757	1	CON	"5,2,18"	-	Merleswein (the sheriff)		360700	0.5	geld		1.5	QR value	N
66390	5758	1	CON	"5,2,19"	-	Brictmer <of Rillaton>		120810	0.25	geld		0.25	QR value	N
66400	5759	1	CON	"5,2,20"	-	Grim		252350	0.25	geld		0.1	1086 value	N
66410	5760	1	CON	"5,2,21"	-	Brictmer <of Rillaton>		120810	0.25	geld		0.25	QR value	N
66420	5761	1	CON	"5,2,22"	-	Aelfric		6250	0.08	geld		1.5	QR value	N
66430	5762	1	CON	"5,2,23"	-	Leofrun		337600	0.25	geld		0.5	1086 value	N
66440	5763	1	CON	"5,2,24"	-	Aelfric		6250	0.5	geld		1.5	QR value	N
66450	5764	1	CON	"5,2,25"	-	Cynestan <of Broadwoodwidger>		144550	0.25	geld		1	QR value	N
66460	5765	1	CON	"5,2,26"	-	Cynestan <of Broadwoodwidger>		144550	0.25	geld		0.25	QR value	N
66470	5766	1	CON	"5,2,27"	-	Aelfric		6250	0.5	geld		0.5	1086 value	N
66480	5767	1	CON	"5,2,28"	-	Aelfric		6250	1	geld		2	QR value	N
66490	5768	1	CON	"5,2,29"	-	Saewulf		479250	0.25	geld		0.25	QR value	N
66500	5769	1	CON	"5,2,30"	-	Walo <of Trecan>		556200	0.25	geld		0.5	QR value	N
66510	5770	1	CON	"5,2,31"	-	Brictric		121850	0.25	geld		0.5	QR value	N
66520	5771	1	CON	"5,2,32"	-	Alric		52150	0.06	geld		0.1	QR value	N
66530	5772	1	CON	"5,2,33"	-	Brictmer <of Rillaton>		120810	0.25	geld		1.25	QR value	N
66550	5774	1	CON	"5,3,1"	-	Alwin		66500	1	geld		5	QR value	N
66560	5775	1	CON	"5,3,2"	-	Alnoth <of Tolgullow>		51100	0.12	geld		0.12	QR value	N
66570	5776	1	CON	"5,3,3"	-	Alwin		66500	2	geld		1.5	QR value	N
66580	5777	1	CON	"5,3,4"	-	Brictwold		126600	0.25	geld		0.15	QR value	N
66590	5778	1	CON	"5,3,5"	-	Cola <of Hele>		139650	1.5	geld		2	QR value	N
66600	5779	1	CON	"5,3,6"	-	Aelfric		6250	1	geld		1.5	QR value	N
66610	5780	1	CON	"5,3,7"	-	Almer		44250	1	geld		0.5	QR value	N
66620	5781	1	CON	"5,3,8"	-	Cola <of Hele>		139650	2	geld		4	QR value	N
66630	5782	1	CON	"5,3,9"	-	Aelfric		6250	1	geld		2	QR value	N
66640	5783	1	CON	"5,3,10"	-	Alwin		66500	1	geld		3	QR value	N
66650	5784	1	CON	"5,3,11"	-	Godric		235000	0.25	geld		1.5	QR value	N
66660	5785	1	CON	"5,3,12"	-	Godric		235000	1	geld		2	QR value	N
66670	5786	1	CON	"5,3,13"	-	Alwin		66500	1	geld		2	QR value	N
66680	5787	1	CON	"5,3,14"	-	Alwin		66500	0.5	geld		1	QR value	N
66690	5788	1	CON	"5,3,15"	-	Alwin		66500	0.25	geld		0.5	QR value	N
66700	5789	1	CON	"5,3,16"	-	Aelbert <of Burthy>		3390	0.12	geld		1	QR value	N
66710	5790	1	CON	"5,3,17"	-	Aelbert <of Burthy>		3390	0.06	geld		0.75	QR value	N
66720	5791	1	CON	"5,3,18"	-	Cola <of Hele>		139650	1	geld		1	QR value	N
66730	5792	1	CON	"5,3,19"	-	Erneis <of Penhallym>		185100	1.5	geld		2	QR value	N
66740	5793	1	CON	"5,3,20"	-	Merleswein (the sheriff)		360700	2	geld		3	QR value	N
66750	5794	1	CON	"5,3,21"	-	Edwy		178750	1	geld		1.5	QR value	N
66760	5795	1	CON	"5,3,22"	-	Alric		52150	1	geld		2	QR value	N
66770	5796	1	CON	"5,3,23"	-	Cola <of Hele>		139650	1.5	geld		2	QR value	N
66780	5797	1	CON	"5,3,24"	-	Merleswein (the sheriff)		360700	2	geld		1.5	QR value	N
66790	5798	1	CON	"5,3,25"	-	Brictnoth		121150	0.25	geld		0.25	QR value	N
66800	5799	1	CON	"5,3,26"	-	Alnoth <of Tolgullow>		51100	0.5	geld		0.75	QR value	N
66810	5800	1	CON	"5,3,27"	-	Alwin		66500	3	geld		5	QR value	N
66820	5801	1	CON	"5,3,28"	-	Godric		235000	1	geld		1.5	QR value	N
66840	5803	1	CON	"5,4,1"	-	Tortwald		534750	1	geld		1.5	QR value	N
66850	5804	1	CON	"5,4,2"	-	Brictmer <of Rillaton>		120810	0.08	geld		0.5	QR value	N
66860	5805	1	CON	"5,4,3"	-	Wulfnoth		615400	0.25	geld		0.25	QR value	N
66870	5806	1	CON	"5,4,4"	-	Brictmer <of Rillaton>		120810	0.25	geld		0.1	QR value	N
66880	5807	1	CON	"5,4,5"	-	Merleswein (the sheriff)		360700	0.25	geld		0.25	QR value	N
66890	5808	1	CON	"5,4,6"	-	Edwy		178750	0.25	geld		0.35	QR value	N
66900	5809	1	CON	"5,4,7"	-	Cynesi <of Willsworthy>		144500	0.25	geld		0.35	QR value	N
66910	5810	1	CON	"5,4,8"	-	Edwin		174300	1	geld		1	QR value	N
66920	5811	1	CON	"5,4,9"	-	Edwin		174300	0.5	geld		0.25	QR value	N
66930	5812	1	CON	"5,4,10"	-	Grim		252350	0.5	geld		0.5	QR value	N
66940	5813	1	CON	"5,4,11"	-	Brictfrith <of Caradon>		119200	0.25	geld		0.5	QR value	N
66950	5814	1	CON	"5,4,12"	-	Brictmer <of Rillaton>		120810	0.5	geld		1	QR value	N
66960	5815	1	CON	"5,4,13"	-	Grim		252350	1	geld		1.75	QR value	N
66970	5816	1	CON	"5,4,14"	-	Alward		62050	0.5	geld		1.25	QR value	N
66980	5817	1	CON	"5,4,15"	-	Alric		52150	1	geld		1	QR value	N
66990	5818	1	CON	"5,4,16"	-	Alric		52150	1	geld		0.5	QR value	N
67000	5819	1	CON	"5,4,17"	-	Earl Harold		268750	0.25	geld		0.5	QR value	N
67010	5820	1	CON	"5,4,18"	-	Doda <of Gurlyn>		148200	1	geld		1.25	QR value	N
67020	5821	1	CON	"5,4,19"	-	Wulfwin <of Penhole>		629000	0.16	geld		0.25	QR value	N
67030	5822	1	CON	"5,4,20"	-	Wulfnoth		615400	0.5	geld		0.75	QR value	N
67050	5824	1	CON	"5,5,1"	-	Edwy		178750	0.06	geld		0.75	QR value	N
67060	5825	1	CON	"5,5,2"	-	Alwin		66500	5	geld		3	QR value	N
67070	5826	1	CON	"5,5,3"	-	Alwin		66500	3	geld		2	QR value	N
67080	5827	1	CON	"5,5,4"	-	Alnoth <of Tolgullow>		51100	0.5	geld		1	QR value	N
67090	5828	1	CON	"5,5,5"	-	Brothir <of Henford>		127900	0.25	geld		0.5	QR value	N
67100	5829	1	CON	"5,5,6"	-	Saewin		477700	0.5	geld		1	QR value	N
67110	5830	1	CON	"5,5,7"	-	Siward		493700	1	geld		1	QR value	N
67120	5831	1	CON	"5,5,8"	-	Wulfric		617050	0.25	geld		0.1	QR value	N
67130	5832	1	CON	"5,5,9"	-	Godwin		241450	2	geld		3	QR value	N
67140	5833	1	CON	"5,5,10"	-	Brictric		121850	0.08	geld		0.25	QR value	N
67150	5834	1	CON	"5,5,11"	-	Edwy		178750	0.08	geld		0.25	QR value	N
67160	5835	1	CON	"5,5,12"	-	Edwy		178750	0.08	geld		0.25	QR value	N
67170	5836	1	CON	"5,5,13"	-	Alwin		66500	0.5	geld		0.75	QR value	N
67180	5837	1	CON	"5,5,14"	-	Brictric		121850	0.25	geld		0.5	QR value	N
67190	5838	1	CON	"5,5,15"	-	Brictric		121850	0.5	geld		0.5	QR value	N
67200	5839	1	CON	"5,5,16"	-	Godwin		241450	1.5	geld		3	QR value	N
67210	5840	1	CON	"5,5,17"	-	Brictmer <of Rillaton>		120810	0.5	geld		0.5	QR value	N
67220	5841	1	CON	"5,5,18"	-	Brictric		121850	0.5	geld		0.5	QR value	N
67230	5842	1	CON	"5,5,19"	-	Alsi		55900	1	geld		1	QR value	N
67240	5843	1	CON	"5,5,20"	-	Brictmer <of Rillaton>		120810	1	geld		1	QR value	N
67250	5844	1	CON	"5,5,21"	-	Leofric		333800	0.08	geld		0.05	QR value	N
67260	5845	1	CON	"5,5,22"	-	Almer		44250	0.03	geld		0.25	QR value	N
67280	5847	1	CON	"5,6,1"	-	Alric		52150	1	geld		1	QR value	N
67290	5848	1	CON	"5,6,2"	-	Brictmer <of Rillaton>		120810	0.5	geld		4	QR value	N
67300	5849	1	CON	"5,6,3"	-	Alric		52150	1	geld		2	QR value	N
67310	5850	1	CON	"5,6,4"	-	Ednoth <of Pengelly>		163570	0.5	geld		1	QR value	N
67320	5851	1	CON	"5,6,5"	-	Alwin		66500	0.75	geld		0.75	QR value	N
67330	5852	1	CON	"5,6,6"	-	Alwold		74250	0.25	geld		1	QR value	N
67340	5853	1	CON	"5,6,7"	-	Alwold		74250	1	geld		3	QR value	N
67350	5854	1	CON	"5,6,8"	-	Alwin		66500	0.5	geld		2	QR value	N
67360	5855	1	CON	"5,6,9"	-	Wulfric		617050	0.5	geld		0.75	QR value	N
67370	5856	1	CON	"5,6,10"	-	Saewulf		479250	0.25	geld		0.35	QR value	N
67390	5858	1	CON	"5,7,1"	-	Gruffydd <of Roscarnon>		252200	0.06	geld		0.5	QR value	N
67400	5859	1	CON	"5,7,2"	-	Alfheah		32000	0.08	geld		0.15	QR value	N
67410	5860	1	CON	"5,7,3"	-	Almer		44250	0.5	geld		1	QR value	N
67420	5861	1	CON	"5,7,4"	-	Brictmer <of Rillaton>		120810	0.25	geld		0.5	QR value	N
67430	5862	1	CON	"5,7,5"	-	Ketil		317650	0.06	geld		0.25	QR value	N
67440	5863	1	CON	"5,7,6"	-	(Countess) Gytha (of Wessex)		262400	1	geld		1	QR value	N
67450	5864	1	CON	"5,7,7"	-	Brictsi <of Tresparrett>		125220	0.5	geld		0.6	QR value	N
67460	5865	1	CON	"5,7,8"	-	Brictsi <of Tresparrett>		125220	0.25	geld		0.25	QR value	N
67470	5866	1	CON	"5,7,9"	-	(Countess) Gytha (of Wessex)		262400	0.5	geld		1	QR value	N
67480	5867	1	CON	"5,7,10"	-	Brictsi <of Tresparrett>		125220	0.25	geld		0.5	QR value	N
67490	5868	1	CON	"5,7,11"	-	Iovin (the craftsman)		308150	0.25	geld		1	QR value	N
67500	5869	1	CON	"5,7,12"	-	Aiulf <of Tremail>		21750	0.06	geld		0.2	QR value	N
67510	5870	1	CON	"5,7,13"	-	Godwin		241450	0.03	geld		0.2	QR value	N
67530	5872	1	CON	"5,8,1"	-	Edsi		168850	0.25	geld		1	QR value	N
67540	5873	1	CON	"5,8,2"	-	Alfgeat		30950	0.25	geld		1	QR value	N
67550	5874	1	CON	"5,8,3"	-	Wulfnoth		615400	0.06	geld		0.5	QR value	N
67560	5875	1	CON	"5,8,4"	-	Edwy		178750	0.25	geld		0.37	QR value	N
67570	5876	1	CON	"5,8,5"	-	Waso		569900	0.25	geld		0.25	QR value	N
67580	5877	1	CON	"5,8,6"	-	Edwy		178750	0.5	geld		1	QR value	N
67590	5878	1	CON	"5,8,7"	-	Edwy		178750	0.08	geld		0.25	QR value	N
67600	5879	1	CON	"5,8,8"	-	Edwy		178750	0.25	geld		0.25	QR value	N
67610	5880	1	CON	"5,8,9"	-	Edwy		178750	0.5	geld		0.75	QR value	N
67620	5881	1	CON	"5,8,10"	-	Edwy		178750	1	geld		1	QR value	N
67640	5883	1	CON	"5,9,1"	-	Wulfgeat		610050	0.5	geld		1	QR value	N
67650	5884	1	CON	"5,9,2"	-	Saewin		477700	0.25	geld		0.75	QR value	N
67660	5885	1	CON	"5,9,3"	-	Edeva		156500	0.25	geld		1	QR value	N
67670	5886	1	CON	"5,9,4"	-	Aelmer		14800	0.5	geld		1.25	QR value	N
67690	5888	1	CON	"5,10,1"	-	Alward		62050	1	geld		5	QR value	N
67710	5890	1	CON	"5,11,1"	-	Osbern		384250	2	geld		5	QR value	N
67720	5891	1	CON	"5,11,2"	-	Saewin		477700	0.75	geld		2	QR value	N
67730	5892	1	CON	"5,11,3"	-	Alwy		76100	0.12	geld		0.5	QR value	N
67740	5893	1	CON	"5,11,4"	-	Aelfric		6250	2	geld		1	QR value	N
67750	5894	1	CON	"5,11,5"	-	Aelfric		6250	0.25	geld		0.75	QR value	N
67760	5895	1	CON	"5,11,6"	-	Algar		39500	0.25	geld		0.5	QR value	N
67770	5896	1	CON	"5,11,7"	-	Alwin		66500	0.25	geld		0.5	QR value	N
67790	5898	1	CON	"5,12,1"	-	Alnoth <of Tolgullow>		51100	0.25	geld		0.5	QR value	N
67800	5899	1	CON	"5,12,2"	-	Doda <of Gurlyn>		148200	0.25	geld		1	QR value	N
67810	5900	1	CON	"5,12,3"	-	Doda <of Gurlyn>		148200	0.5	geld		1	QR value	N
67830	5902	1	CON	"5,13,1"	-	Alric		52150	2	geld		5	QR value	N
67840	5903	1	CON	"5,13,2"	-	Osfrith <of Okehampton>		389850	0.5	geld		2	QR value	N
67850	5904	1	CON	"5,13,3"	-	Edwy		178750	0.5	geld		3	QR value	N
67860	5905	1	CON	"5,13,4"	-	Osfrith <of Okehampton>		389850	0.5	geld		3	QR value	N
67870	5906	1	CON	"5,13,5"	-	Osfrith <of Okehampton>		389850	0.25	geld		2	QR value	N
67880	5907	1	CON	"5,13,6"	-	Osfrith <of Okehampton>		389850	0.06	geld		0.25	QR value	N
67890	5908	1	CON	"5,13,7"	-	Osfrith <of Okehampton>		389850	0.25	geld		1	QR value	N
67900	5909	1	CON	"5,13,8"	-	Osfrith <of Okehampton>		389850	1	geld		5	QR value	N
67910	5910	1	CON	"5,13,9"	-	Osfrith <of Okehampton>		389850	1	geld		3	QR value	N
67920	5911	1	CON	"5,13,10"	-	Bretel (de Sancto Claro)		117950	0.12	geld		0.5	QR value	N
67930	5912	1	CON	"5,13,11"	-	Osfrith <of Okehampton>		389850	0.5	geld		3	QR value	N
67940	5913	1	CON	"5,13,12"	-	Alric		52150	1	geld		3	QR value	N
67960	5915	1	CON	"5,14,1"	-	Oswulf		395300	2	geld		2	QR value	N
67970	5916	1	CON	"5,14,2"	-	Godric the priest		239450	1	geld		1	QR value	N
67980	5917	1	CON	"5,14,3"	-	Brictmer <of Rillaton>		120810	1	geld		0.5	QR value	N
67990	5918	1	CON	"5,14,4"	-	Brictmer <of Rillaton>		120810	0.5	geld		1	QR value	N
68000	5919	1	CON	"5,14,5"	-	Oswulf		395300	0.5	geld		0.75	QR value	N
68010	5920	1	CON	"5,14,6"	-	Leofrun		337600	0.06	geld		0.35	QR value	N
68030	5922	1	CON	"5,15,1"	-	Oswulf		395300	1	geld		2	QR value	N
68040	5923	1	CON	"5,15,2"	-	Oswulf		395300	1	geld		1.5	QR value	N
68050	5924	1	CON	"5,15,3"	-	Oswulf		395300	0.5	geld		2.5	QR value	N
68060	5925	1	CON	"5,15,4"	-	Oswulf		395300	0.5	geld		1	QR value	N
68070	5926	1	CON	"5,15,5"	-	Oswulf		395300	0.5	geld		1	QR value	N
68080	5927	1	CON	"5,15,6"	-	Oswulf		395300	1	geld		2	QR value	N
68100	5929	1	CON	"5,16,1"	-	Alward <of Clyst>		64750	0.5	geld		1	QR value	N
68110	5930	1	CON	"5,16,2"	-	Alward <of Clyst>		64750	0.25	geld		0.5	QR value	N
68130	5932	1	CON	"5,17,1"	-	Alnoth <of Tolgullow>		51100	0.12	geld		1	QR value	N
68140	5933	1	CON	"5,17,2"	-	Alnoth <of Tolgullow>		51100	0.06	geld		1.25	QR value	N
68150	5934	1	CON	"5,17,3"	-	Aelfric		6250	0.25	geld		0.5	QR value	N
68160	5935	1	CON	"5,17,4"	-	Merleswein (the sheriff)		360700	0.25	geld		0.75	QR value	N
68180	5937	1	CON	"5,18,1"	-	Ednoth <of Pengelly>		163570	0.08	geld		0.25	QR value	N
68200	5939	1	CON	"5,19,1"	-	Saewulf		479250	0.25	geld		0.25	QR value	N
68220	5941	1	CON	"5,20,1"	-	Alric <of Lanwarnick>		54500	0.25	geld		1	QR value	N
68230	5942	1	CON	"5,20,2"	-	Alric <of Lanwarnick>		54500	0.06	geld		1	QR value	N
68250	5944	1	CON	"5,21,1"	-	Alsi (the mason)		58750	0.08	geld		0.05	1086 value	N
68270	5946	1	CON	"5,22,1"	-	Almer		44250	0.75	geld		2	QR value	N
68290	5948	1	CON	"5,23,1"	-	Brictric (the Cornishman)		124200	0.25	geld		1.25	QR value	N
68300	5949	1	CON	"5,23,2"	-	Burgred <of Tregole>		132445	0.08	geld		1	QR value	N
68310	5950	1	CON	"5,23,3"	-	Brictric (the Cornishman)		124200	0.5	geld		0.75	QR value	N
68320	5951	1	CON	"5,23,4"	-	Leofric		333800	0.25	geld		1	QR value	N
68330	5952	1	CON	"5,23,5"	-	Hademar <of 'Stockleigh'>		263050	1	geld		1.5	QR value	N
68350	5954	1	CON	"5,24,1"	-	Wulfsi <of Draynes>		622200	0.12	geld		0.5	QR value	N
68360	5955	1	CON	"5,24,2"	-	Wulfsi <of Draynes>		622200	0.12	geld		1	QR value	N
68370	5956	1	CON	"5,24,3"	-	Cola <of Hele>		139650	0.25	geld		0.5	QR value	N
68380	5957	1	CON	"5,24,4"	-	Merleswein (the sheriff)		360700	4	geld		5	QR value	N
68390	5958	1	CON	"5,24,5"	-	Leofnoth <of Veryan>		333050	0.25	geld		0.75	QR value	N
68400	5959	1	CON	"5,24,6"	-	Alwin		66500	0.06	geld		0.35	QR value	N
68410	5960	1	CON	"5,24,7"	-	Wulfwin <of Penhole>		629000	0.25	geld		0.5	QR value	N
68420	5961	1	CON	"5,24,8"	-	Leofric		333800	0.25	geld		1	QR value	N
68430	5962	1	CON	"5,24,9"	-	Doda <of Gurlyn>		148200	0.08	geld		0.5	QR value	N
68440	5963	1	CON	"5,24,10"	-	Sheerwold <of Gothers>		488250	0.16	geld		0.5	QR value	N
68450	5964	1	CON	"5,24,11"	-	Almer		44250	0.08	geld		0.5	QR value	N
68460	5965	1	CON	"5,24,12"	-	Alsi		55900	1	geld		1.5	QR value	N
68470	5966	1	CON	"5,24,13"	-	Edmer (Ator)		161500	0.06	geld		3	QR value	N
68480	5967	1	CON	"5,24,14"	-	Edmer (Ator)		161500	0.16	geld		0.5	QR value	N
68490	5968	1	CON	"5,24,15"	-	Hueche		286550	0.06	geld		1	QR value	N
68500	5969	1	CON	"5,24,16"	-	Alfheah		32000	0.25	geld		0.25	QR value	N
68510	5970	1	CON	"5,24,17"	-	Alsi {Ioholt}		57750	0.25	geld		0.25	QR value	N
68520	5971	1	CON	"5,24,18"	-	Aelfric		6250	0.12	geld		0.2	QR value	N
68530	5972	1	CON	"5,24,19"	-	Alstan		59400	0.5	geld		0.5	QR value	N
68540	5973	1	CON	"5,24,20"	-	Aelmer		14800	0.25	geld		0.5	QR value	N
68550	5974	1	CON	"5,24,21"	-	Aelfric		6250	1	geld		1.25	QR value	N
68560	5975	1	CON	"5,24,22"	-	Aelfric		6250	0.25	geld		0.15	QR value	N
68570	5976	1	CON	"5,24,23"	-	Merken		360650	0.33	geld		0.5	QR value	N
68580	5977	1	CON	"5,24,24"	-	Alwold		74250	0.06	geld		1	QR value	N
68590	5978	1	CON	"5,24,25"	-	Brictmer <of Rillaton>		120810	0.25	geld		0.75	QR value	N
68610	5980	1	CON	"5,25,1"	-	Iolf		308100	0.5	geld		1.5	QR value	N
68620	5981	1	CON	"5,25,2"	-	Iolf		308100	0.5	geld		1	QR value	N
68630	5982	1	CON	"5,25,3"	-	Alward <of Clyst>		64750	0.5	geld		1.25	QR value	N
68640	5983	1	CON	"5,25,4"	-	Aelfric		6250	0.06	geld		0.1	QR value	N
68650	5984	1	CON	"5,25,5"	-	Brictmer {the priest}		121000	1	geld		2	QR value	N
68670	5986	1	CON	"5,26,1"	-	Burgred <of Tregole>		132445	0.25	geld		0.5	QR value	N
68680	5987	1	CON	"5,26,2"	-	Leofwin		340650	1	geld		1.5	QR value	N
68690	5988	1	CON	"5,26,3"	-	Alnoth <of Tolgullow>		51100	0.5	geld		1	QR value	N
68700	5989	1	CON	"5,26,4"	-	Alnoth <of Tolgullow>		51100	0.25	geld		0.5	QR value	N
68720	5991	1	CON	"6,1"	-	-			0.18	geld		0.75	QR value	N
68740	5993	1	CON	"7,1"	-	Wadel		552800	0.25	geld		0.25	QR value	N
68780	5997	1	MDX	"1,1"	-	King Edward		171500	0	-	0.25	0.25	-	N
68790	5998	1	MDX	"1,2"	-	King Edward		171500		-		0.74	1086 value	N
68800	5999	1	MDX	"1,3"	-	King Edward		171500		-	0.08	0.08	-	N
68810	6000	1	MDX	"1,4"	-	King Edward		171500		-		0.3	1086 value	N
68830	6002	1	MDX	"2,1"	-	"Canterbury (Christ Church), archbishop of"		135550	59	geld	40	40	-	N
68840	6003	1	MDX	"2,2"	-	Earl Leofwin		343750	100	geld	60	60	-	N
68850	6004	1	MDX	"2,3"	Earl Leofwin	"Thorbert, Earl Leofwin's man"	343750	519450	2	geld	0.7	0.7	-	N
68870	6006	1	MDX	"3,1"	-	"London (St Paul), bishop of"		350450	32	geld	50	50	-	N
68880	6007	3	MDX	"3,2"	"London (St Paul), bishop of"	Doding	350450	148700	0.25	geld	0.33	0.33	proportional	N
68890	6007	2	MDX	"3,2"	"London (St Paul), bishop of"	"London (St Paul), canons of"	350450	350150	2.5	geld	3.33	3.33	proportional	N
68900	6007	1	MDX	"3,2"	"London (St Paul), bishop of"	Sired the canon	350450	492850	2.5	geld	3.33	3.33	proportional	N
68910	6008	1	MDX	"3,3"	-	"London (St Paul), bishop of"		350450	5	geld	5	5	-	N
68920	6009	1	MDX	"3,4"	"London (St Paul), bishop of"	Godwin (of Benfield)	350450	245630	3.5	geld	5	5	-	N
68930	6010	1	MDX	"3,5"	-	"London (St Paul), bishop of"		350450	1	geld	1	1	-	N
68940	6011	1	MDX	"3,6"	"London (St Paul), bishop of"	Engelbert the canon	350450	182400	1.25	geld	2.5	2.5	-	N
68950	6012	1	MDX	"3,7"	-	"London (St Paul), bishop of"		350450	1.5	geld	2.5	2.5	-	N
68960	6013	1	MDX	"3,8"	-	"London (St Paul), bishop of"		350450	1.75	geld	2	2	-	N
68970	6014	1	MDX	"3,9"	-	"London (St Paul), bishop of"		350450	1	geld	0.66	0.66	-	N
68980	6015	1	MDX	"3,10"	-	-			0	geld		1.62	1086 value	N
68990	6016	1	MDX	"3,11"	"London (St Paul), bishop of"	Alwin son of Brictmer	350450	71350	0	geld	1	1	-	N
69000	6017	1	MDX	"3,12"	-	"London (St Paul), bishop of"		350450	40	geld	50	50	-	N
69010	6018	1	MDX	"3,13"	"London (St Paul), bishop of"	"Freemen, two"	350450	659100	5	geld	5	5	-	N
69030	6020	1	MDX	"3,14"	-	"London (St Paul), canons of"		350150	5	geld	10	10	-	N
69040	6021	1	MDX	"3,15"	-	"London (St Paul), canons of"		350150	2	geld	1	1	-	N
69050	6022	1	MDX	"3,16"	-	"London (St Paul), canons of"		350150	2	geld	1	1	-	N
69060	6023	1	MDX	"3,17"	"London (St Paul), canons of"	villagers	350150	681750	15	geld	12	12	-	N
69070	6024	1	MDX	"3,18"	-	"London (St Paul), canons of"		350150	5	geld	4	4	-	N
69080	6025	1	MDX	"3,19"	-	"London (St Paul), canons of"		350150	2	geld	2	2	-	N
69090	6026	1	MDX	"3,20"	-	"London (St Paul), canons of"		350150	5	geld	5	5	-	N
