id_1327,id_1332,id_1334,county,county2,old_unit,oth_unit,old_hund,hundred,docname,modname,nameinfo,Taxpayers 1327,Taxpayers 1332,"£1,327",shillings 1327,pence 1327,"£1,332",shillings 1332,pence 1332,"£1,334",shillings 1334,penc 1334,gridref,gridx,gridy,townyear,townpage,rtownpage
14200,14200,14200,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,RADCLEVE SUPER SORA,RATCLIFFE ON SOAR,,13,13,1,1,0,1,11,0,1,13,0,SK495289,449500,328900,,0,0
14300,14300,14300,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,THURMETON',THRUMPTON,,10,14,1,6,6.5,1,16,0,1,19,4,SK510312,451000,331200,,0,0
14400,14400,14400,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,GOTHAM,GOTHAM,,14,12,1,2,1.25,1,11,0.25,1,12,0.25,SK536301,453600,330100,,0,0
14500,14500,14500,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,BRADEMERE,BRADMORE,,10,15,1,5,0,1,14,6,1,17,10,SK583312,458300,331200,,0,0
14600,14600,14600,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,SUTTON' CUM BONYNGTON',NOW SUTTON BONINGTON,,11,10,1,2,0,1,10,8,1,12,8,SK504254,450400,325400,,0,0
14700,14700,14700,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,STANFORD,STANFORD ON SOAR,,12,15,1,10,10,2,2,2,2,4,8,SK543221,454300,322100,,0,0
14800,14800,14800,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,NORMANTON' SUPER SORA,NORMANTON ON SOAR,,15,18,2,15,0,3,16,2,4,1,2,SK519229,451900,322900,,0,0
14900,14900,14900,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,CORTELYNGESTOK,COSTOCK,,0,8,0,0,0,1,2,0,1,4,0,SK575264,457500,326400,,0,0
15000,15000,15000,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,CLIFTON' IUXTA NOTINGH',CLIFTON,,10,12,1,13,2,2,13,4,2,15,4,SK541349,454100,334900,,0,0
15100,15100,15100,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,WYDMERPOLL',WIDMERPOOL,,12,16,0,0,0,1,17,6,2,4,2,SK629282,462900,328200,,0,0
15200,15200,15200,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,WYSOWE,WYSALL,,16,11,1,4,3,1,13,0,1,14,0,SK604272,460400,327200,,0,0
15300,15300,15300,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,ESTERLEYK,EAST LEAKE,,11,13,2,9,0,3,6,8,3,11,8,SK552262,455200,326200,,0,0
15400,15400,15400,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,THORP IN GLEBUS,THORPE IN THE GLEBE,,9,11,0,17,0,1,3,6,1,6,6,SK607258,460700,325800,,0,0
15500,15500,15500,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,WESTERLEYK,WEST LEAKE,,10,9,1,8,0,1,19,4,2,1,4,SK527264,452700,326400,,0,0
15600,15600,15600,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,REMESTON',REMPSTONE,,11,13,1,6,0,1,15,0,1,18,4,SK575245,457500,324500,,0,0
15700,15700,15700,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,BONEYE,BUNNY,,13,16,1,10,5,2,0,7,2,5,7,SK583296,458300,329600,,0,0
15800,15800,15800,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,WYLLEFORD,WILFORD,,17,14,1,2,0,1,4,0,1,5,0,SK567378,456700,337800,,0,0
15900,15900,15900,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,KYNSTON',KINGSTON ON SOAR,,19,20,1,14,0,2,3,6,2,7,6,SK501278,450100,327800,,0,0
16000,16000,16000,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,STANNSTON' SUPER LE WOLD,STANTON ON THE WOLDS,,11,14,1,2,0.5,1,9,4.75,1,11,4.75,SK632306,463200,330600,,0,0
16100,16100,16100,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,KEWORTH',KEYWORTH,,12,11,1,8,6,2,2,0,2,7,0,SK613308,461300,330800,,0,0
16200,16200,16200,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,NORMANTON' IUXTA PLUMTRE,NORMANTON ON THE WOLDS,,0,4,0,0,0,0,6,0,0,7,0,SK621331,462100,333100,,0,0
16300,16300,16300,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,PLUMTRE,PLUMTREE,,0,8,0,0,0,1,6,4,1,8,4,SK615331,461500,333100,,0,0
16400,16400,16400,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,EDWALTON',EDWALTON,,0,14,0,0,0,1,11,5,1,14,10,SK599350,459900,335000,,0,0
16500,16500,16500,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,BRIGGEFORD AD PONTEM,WEST BRIDGFORD,,0,14,0,0,0,1,7,4,1,10,8,SK582376,458200,337600,,0,0
16600,16600,16600,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,WYLGHBY,WILLOUGHBY ON THE WOLDS,,25,27,2,1,0,2,17,5.25,3,1,5.25,SK633254,463300,325400,,0,0
91111,91111,91111,NOTTINGHAMSHIRE,,,,WAP. RYSCLIF',RUSHCLIFFE WAPENTAKE,,TOTAL,,0,0,38,4,6,52,9,10.25,56,14,9.25,,0,0,,0,0
17100,17100,17100,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,HOVERINGHAM,HOVERINGHAM,,7,9,0,16,6,1,6,10,1,9,4,SK699466,469900,346600,,0,0
17200,17200,17200,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,EPIRSTON',EPPERSTONE,,12,16,1,4,0,1,9,10,1,13,4,SK651485,465100,348500,,0,0
17300,17300,17300,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,SUTH' MUSKHAM,SOUTH MUSKHAM,,12,11,1,0,0,1,12,8,1,15,2,SK793573,479300,357300,,0,0
17400,17400,17400,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,THURGARTON',TURGARTON,,27,13,2,15,2.75,3,14,0,3,17,4,SK692492,469200,349200,,0,0
17400,17400,17400,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,HORSPOLL',HORSEPOOL,,0,5,0,0,0,0,0,0,0,0,0,SK706478,470600,347800,,0,0
17400,17400,17400,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,FYSKERTON',FISKERTON,,0,6,0,0,0,0,0,0,0,0,0,SK735510,473500,351000,,0,0
17700,17700,17700,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,HALGHTON',HALLOUGHTON,,7,7,0,7,0.5,0,10,2.5,0,11,2.5,SK691518,469100,351800,,0,0
17800,17800,17800,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,WODBURGH',WOODBOROUGH,,18,17,1,10,0,2,2,0,2,5,4,SK632477,463200,347700,,0,0
17900,17900,17900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,NORTH' CARLETON',CARLTON ON TRENT,,7,8,1,5,9,1,15,8,1,18,2,SK799640,479900,364000,,0,0
18000,18000,18000,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,OSSYNGTON',OSSINGTON,,20,26,1,16,8,2,9,5,2,13,5,SK759652,475900,365200,,0,0
18100,18100,18100,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,SUTTON' SUPER TRENTA,SUTTON ON TRENT,,16,18,1,15,3,2,8,1,2,12,1,SK798659,479800,365900,,0,0
18200,18200,18200,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,GRESTHORP',GRASSTHORPE,,16,24,1,10,0,3,0,4,3,4,4,SK795677,479500,367700,,0,0
18300,18300,18300,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,MARNHAM,MARNHAM,,21,26,2,5,0,3,0,0,3,3,4,SK807694,480700,369400,,0,0
18400,18400,18400,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,AVERHAM,AVERHAM,,13,18,1,8,0,1,19,0,2,1,0,SK768543,476800,354300,,0,0
18500,18500,18500,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,CRUMBWELL',CROMWELL,,19,18,1,6,8,1,17,9.5,2,0,3.5,SK799615,479900,361500,,0,0
18600,18600,18600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,NORTH' MUSKHAM,NORTH MUSKHAM,,40,17,1,15,8,2,9,5,2,12,5,SK798586,479800,358600,,0,0
18700,18700,18700,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,KELM,KELHAM,,12,12,1,0,4,1,8,5.25,1,10,11.25,SK773554,477300,355400,,0,0
18800,18800,18800,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,KNESALE,KNEESALL,,12,12,0,15,5.25,1,1,0,1,3,0,SK704642,470400,364200,,0,0
18900,18900,18900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,FLETBURGH' C,FLEDBOROUGH,,20,17,2,6,0,3,4,4,3,9,4,SK812712,481200,371200,,0,0
18900,18900,18900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,WODCOTES,WOODCOATES,,0,0,0,0,0,0,0,0,0,0,0,SK780715,478000,371500,,0,0
19100,19100,19100,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,WESTON' C,WESTON,,21,19,2,0,4,2,7,0,2,9,0,SK773680,477300,368000,,0,0
0,19100,19100,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,SKEGBY  (P),SKEGBY,p,0,0,0,0,0,0,0,0,0,0,0,SK785700,478500,370000,,0,0
19300,19300,19300,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,WYNKBURNE C,WINKBURN,,24,14,2,11,2,3,11,8,3,15,8,SK712583,471200,358300,,0,0
19300,19300,19300,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,HOKERTON',HOCKERTON,,0,21,0,0,0,0,0,0,0,0,0,SK716564,471600,356400,,0,0
19500,19500,19500,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,SUTHWELL',SOUTHWELL,,26,25,3,4,3.5,5,2,10.5,5,9,6.5,SK697535,469700,353500,,0,0
19600,19600,19600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,WESTHORP',WESTHORPE,,14,16,3,0,0,3,13,1.75,3,17,1.75,SK687535,468700,353500,,0,0
19600,19600,19600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,WODHOUS,HOLBECK WOODHOUSE,,0,0,0,0,0,0,0,0,0,0,0,SK687535,468700,353500,,0,0
19600,19600,19600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,HOLBEK',HOLBECK,,0,0,0,0,0,0,0,0,0,0,0,SK687535,468700,353500,,0,0
19900,19900,19900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,BLYTHEWORTH',BLIDWORTH,,9,9,0,12,2.75,1,5,1.5,1,6,7.5,SK586556,458600,355600,,0,0
20000,20000,20000,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,ROLDESTON' C,ROLLESTON,,19,27,2,13,0,4,0,2,4,4,2,SK742525,474200,352500,,0,0
20000,20000,20000,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,STARTHORP',STAYTHORPE,,0,0,0,0,0,0,0,0,0,0,0,SK753540,475300,354000,,0,0
20200,20200,20200,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,LOUDAM CUM SOCA,"LOWDHAM,  WITH SOKE",,35,41,4,0,0,5,13,0,5,19,0,SK662468,466200,346800,,0,0
20300,20300,20300,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,BYRTON',BURTON JOYCE,,14,18,0,18,3,1,4,3,1,5,9,SK648437,464800,343700,,0,0
20400,20400,20400,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,NETHERCOLEWYK',COLWICK,,18,17,0,18,5,1,6,4,1,11,4,SK613401,461300,340100,,0,0
20400,20400,20400,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,OVERCOLWYK',OVER COLWICK,,0,0,0,0,0,0,0,0,0,0,0,SK602390,460200,339000,,0,0
20600,20600,20600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,NORMANTON' IUXTA,NORMANTON,,7,7,0,12,0,1,1,0,1,2,0,SK708548,470800,354800,,0,0
20600,20600,20600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,SUTHWELL',?,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0
20800,20800,20800,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,MAPELBEK,MAPLEBECK,,11,14,1,11,5,2,10,3.5,2,13,7.5,SK711608,471100,360800,,0,0
20900,20900,20900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,NORTHWELL',NORWELL,,36,42,1,15,8,3,11,8,3,15,0,SK775618,477500,361800,,0,0
21000,21000,21000,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,MORTON',MORTON,,7,11,1,2,6,1,14,6,1,17,6,SK727514,472700,351400,,0,0
21100,21100,21100,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,KYRNESALE,KERSALL,,7,7,0,13,4,1,3,8,1,5,8,SK714620,471400,362000,,0,0
21200,21200,21200,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,BLESBY,BLEASBY,,21,17,2,13,6,3,14,10,3,19,10,SK718495,471800,349500,,0,0
21200,21200,21200,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,GOVIRTON',GOVERTON,,0,0,0,0,0,0,0,0,0,0,0,SK705500,470500,350000,,0,0
21200,21200,21200,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,GIPPESMERE,GIBSMERE,,0,0,0,0,0,0,0,0,0,0,0,SK720489,472000,348900,,0,0
21500,21500,21500,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,LAMLAY,LAMBLEY,,11,14,1,0,8.5,1,19,6.5,2,3,6.75,SK632454,463200,345400,,0,0
21600,21600,21600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,OXTON',OXTON,,16,29,1,7,9,3,0,6,3,4,6,SK630514,463000,351400,,0,0
21700,21700,21700,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,CALNETON' C,CAUNTON,,10,8,1,5,10.5,1,9,8,1,11,8,SK745600,474500,360000,,0,0
0,21700,21700,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,KNAPETHORP',KNAPTHORPE,,0,0,0,0,0,0,0,0,0,0,0,SK741587,474100,358700,,0,0
21900,21900,21900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,BULCOT',BULCOTE,,11,12,0,18,6,1,7,0.25,1,11,0.25,SK657447,465700,344700,,0,0
22000,22000,22000,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,GEDLYNG',GEDLING,,51,31,5,0,2.25,3,15,6,4,0,6,SK618425,461800,342500,,0,0
0,22100,22100,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,CARLETON',CARLTON,,0,14,0,0,0,1,18,9.75,2,0,9.75,SK612415,461200,341500,,0,0
0,22200,22200,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,STOKBARDOLF,STOKE BARDOLPH,,0,11,0,0,0,1,14,10.25,1,16,10.5,SK647416,464700,341600,,0,0
22300,22300,22300,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,GONALDESTON',GONALSTON,,11,10,1,2,1,1,4,7.75,1,5,7.75,SK682474,468200,347400,,0,0
22400,22400,22400,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,UPTON' IUXTA SUTHWELL',UPTON,,16,23,1,3,7,2,0,9.5,2,3,3.5,SK737543,473700,354300,,0,0
22500,22500,22500,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,SNAYNTTON',SNEINTON,,5,10,0,7,0,1,0,5,1,1,5,SK581401,458100,340100,,0,0
22600,22600,22600,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,KYRTLYNGTON',KIRKLINGTON,,15,14,1,16,2,2,17,5.25,3,1,5.25,SK679576,467900,357600,,0,0
22700,22700,22700,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,FARNESFELD,FARNSFIELD,,18,21,1,4,0.75,1,17,11,1,19,5,SK646565,464600,356500,,0,0
22800,22800,22800,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,CALVIRTON',CALVERTON,,12,12,1,0,6,1,11,10.75,1,13,10.75,SK618492,461800,349200,,0,0
0,22900,22900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,EDYNGLEY C,EDINGLEY,,0,27,0,0,0,3,1,1.25,3,4,5.25,SK665558,466500,355800,,0,0
23000,22900,22900,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,HALUM,HALAM,,25,0,2,6,9,0,0,0,0,0,0,SK678543,467800,354300,,0,0
91111,91111,91111,NOTTINGHAMSHIRE,,,,WAP. THURGARTON' & LYTH',THURGARTON & LYTHE,,TOTAL,,0,0,71,16,0.75,106,8,8,113,10,4.25,,0,0,,0,0
23500,23500,23500,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,ESTBRIGGEFORD,EAST BRIDGFORD,,22,23,3,0,0,3,0,7,3,3,11,SK691431,469100,343100,,0,0
23600,23600,23600,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,SCREVETON',SCREVETON,,16,13,1,15,3,2,7,0,2,12,0,SK729434,472900,343400,,0,0
23700,23700,23700,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,WHATTON',WHATTON,,10,9,1,4,0,1,13,5.25,1,18,5.25,SK744397,474400,339700,,0,0
23800,23800,23800,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,HICKELYNG',HICKLING,,0,26,0,0,0,2,19,9,3,4,9,SK691293,469100,329300,,0,0
23900,23900,23900,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,HOLME,HOLME PIERREPONT,,8,7,0,14,2.25,0,15,9,0,17,3,SK624393,462400,339300,,0,0
24000,24000,24000,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,ORSTON',ORSTON,,12,15,1,4,1,1,14,2,1,19,2,SK770411,477000,341100,,0,0
24100,24100,24100,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,THURUERTON',THOROTON,,0,6,0,0,0,1,2,4.5,1,5,8.5,SK764425,476400,342500,,0,0
24200,24200,24200,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,KERCOLTON',CAR COLSTON,,17,19,2,0,0,2,14,10,2,19,10,SK721430,472100,343000,,0,0
24300,24300,24300,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,NEWETON',NEWTON,,10,9,17,2,0,1,3,6,1,5,6,SK685419,468500,341900,,0,0
24400,24400,24400,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,ELTON',ELTON,,8,12,0,18,3.75,1,7,0,1,9,0,SK768388,476800,338800,,0,0
24500,24500,24500,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,HOUKESWORTH',HAWKSWORTH,,6,8,0,0,0,0,19,0,1,0,0,SK753434,475300,343400,,0,0
24600,24600,24600,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,THITHEBY,TITHBY,,0,8,0,0,0,1,0,0.5,1,2,0.5,SK699369,469900,336900,,0,0
24700,24700,24700,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,KNYUETON',KNEETON,,10,12,0,18,0,1,11,4,1,12,10,SK710461,471000,346100,,0,0
24800,24800,24800,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,CLIPESTON' SUPER LE HILLE,CLIPSTON,,8,9,1,0,0,1,9,0,1,10,0,SK635341,463500,334100,,0,0
24900,24900,24900,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,COLSTONBASSET,COLSTON BASSETT,,0,25,0,0,0,3,18,0.5,4,4,8.5,SK695338,469500,333800,,0,0
25000,25000,25000,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,RADECLIF' SUPER TRENT',RADCLIFFE ON TRENT,,36,40,2,15,6,3,19,0,4,5,8,SK645393,464500,339300,,0,0
25100,25100,25100,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,KYNALTON',KINOULTON,,11,14,1,0,1.25,1,12,0,1,14,0,SK662304,466200,330400,,0,0
25200,25200,25200,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,ADBOLTON',ADBOLTON,,6,7,0,5,7.25,0,7,6,0,8,6,SK600384,460000,338400,,0,0
25300,25300,25300,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,GAMELSTON',GAMSTON,,6,8,0,13,6,0,19,0,1,1,0,SK603372,460300,337200,,0,0
25400,25400,25400,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,CODGRAVE,COTGRAVE,,28,33,3,6,3,4,10,0,4,15,0,SK644353,464400,335300,,0,0
25500,25500,25500,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,TORLATON',TOLLERTON,,21,24,1,16,0,2,10,0,2,15,0,SK616347,461600,334700,,0,0
25600,25600,25600,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,BASYNGFELD',BASSINGFIELD,,13,13,0,17,1,1,6,0,1,7,6,SK620373,462000,337300,,0,0
25700,25700,25700,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,BYNGHAM,BINGHAM,,28,26,3,0,4,4,10,0,4,16,8,SK715398,471500,339800,,0,0
25800,25800,25800,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,BOGHTON',?,,3,3,0,4,6,0,7,0,0,7,6,,0,0,,0,0
25900,25900,25900,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,SKERYNGTON',SCARRINGTON,,5,8,0,10,10.25,0,15,0,0,16,0,SK735415,473500,341500,,0,0
26000,26000,26000,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,SAXENDALE,SAXONDALE,,4,6,0,10,0,0,18,0,0,18,6,SK683397,468300,339700,,0,0
26100,26100,26100,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,LANGAR,LANGAR,,25,24,2,17,2.25,3,16,5,4,1,5,SK722346,472200,334600,,0,0
26100,26100,26100,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,BERNESTON',BARNSTONE,,0,0,0,0,0,0,0,0,0,0,0,SK736356,473600,335600,,0,0
26300,26300,26300,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,ASLAKTON',ASLOCKTON,,9,10,0,19,4,1,7,11.5,1,11,11.5,SK743402,474300,340200,,0,0
26400,26400,26400,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,CROPHILL BOTILER,CROPWELL BUTLER,,11,12,1,3,1.25,1,15,0.5,1,18,0.5,SK685370,468500,337000,,0,0
26500,26500,26500,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,CROPHILL BISSHOP',CROPWELL BISHOP,,14,12,0,14,0,1,5,4,1,8,8,SK685355,468500,335500,,0,0
26600,26600,26600,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,FLYNTHAM,FLINTHAM,,16,20,2,0,0.25,2,15,8.25,3,0,8.25,SK739461,473900,346100,,0,0
0,26700,26700,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,WYVERTON',WIVERTON,,0,6,0,0,0,1,4,8,1,6,8,SK715365,471500,336500,,0,0
26800,26800,26800,NOTTINGHAMSHIRE,,,,WAP. BYNGHAM,BINGHAM WAPENTAKE,GRANBY C,GRANBY,,12,26,0,0,0,2,11,0,2,13,0,SK752361,475200,336100,,0,0
