recipient_surname,recipient_surname_id,recipient_value,recipient_surname_count,match_surname,match_surname_id,match_value,match_surname_count
Cate,662,139.0,49,Boullond,value,158.0,42
Davye,1159,637.0,165,Walshe,surname_count,551.5,141
Davye,1159,637.0,165,Walshe,surname,551.5,141
Davye,1159,637.0,165,Walshe,value,551.5,141
Wyllams,4273,335.0,58,William,surname_count,335.0,58
Wyllams,4273,335.0,58,William,surname,335.0,58
Wyllams,4273,335.0,58,William,value,335.0,58
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
Cate,728,35.0,14,Jamyshed,surname_count,32.0,12
Cate,728,35.0,14,Jamyshed,surname,32.0,12
Cate,728,35.0,14,Jamyshed,value,32.0,12
Davye,1159,637.0,165,Walshe,surname_count,551.5,141
Davye,1159,637.0,165,Walshe,surname,551.5,141
Davye,1159,637.0,165,Walshe,value,551.5,141
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Davye,1159,637.0,165,Walshe,surname_count,551.5,141
Davye,1159,637.0,165,Walshe,surname,551.5,141
Davye,1159,637.0,165,Walshe,value,551.5,141
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Galen,1586,358.0,44,Notton,surname_count,337.0,46
Galen,1586,358.0,44,Notton,surname,337.0,46
Galen,1586,358.0,44,Notton,value,337.0,46
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Clarke,834,709.0,148,Elyett,surname_count,723.5,160
Clarke,834,709.0,148,Elyett,surname,723.5,160
Clarke,834,709.0,148,Elyett,value,723.5,160
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Gavle,1588,194.0,39,Wyett,surname_count,216.0,43
Gavle,1588,194.0,39,Wyett,surname,216.0,43
Gavle,1588,194.0,39,Wyett,value,216.0,43
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
Wnyght,4368,97.0,19,Lytyllon,surname_count,106.0,19
Wnyght,4368,97.0,19,Lytyllon,surname,106.0,19
Wnyght,4368,97.0,19,Lytyllon,value,106.0,19
Wnyght,4368,97.0,19,Lytyllon,surname_count,106.0,19
Wnyght,4368,97.0,19,Lytyllon,surname,106.0,19
Wnyght,4368,97.0,19,Lytyllon,value,106.0,19
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Southcott,3631,789.0,21,Cheman,surname_count,680.0,16
Southcott,3631,789.0,21,Cheman,surname,680.0,16
Southcott,3631,789.0,21,Cheman,value,680.0,16
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Elypt,1363,723.5,160,Webber,surname_count,827.0,162
Elypt,1363,723.5,160,Webber,surname,827.0,162
Elypt,1363,723.5,160,Webber,value,827.0,162
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Knoll,2342,91.0,23,Clardfyld,surname_count,80.0,21
Knoll,2342,91.0,23,Clardfyld,surname,80.0,21
Knoll,2342,91.0,23,Clardfyld,value,80.0,21
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Harward,1904,220.5,45,Wyett,surname_count,216.0,43
Harward,1904,220.5,45,Wyett,surname,216.0,43
Harward,1904,220.5,45,Wyett,value,216.0,43
Gale,1586,358.0,44,Notton,surname_count,337.0,46
Gale,1586,358.0,44,Notton,surname,337.0,46
Gale,1586,358.0,44,Notton,value,337.0,46
Harry,1903,349.0,58,William,surname_count,335.0,58
Harry,1903,349.0,58,William,surname,335.0,58
Harry,1903,349.0,58,William,value,335.0,58
Knolles,2342,91.0,23,Clardfyld,surname_count,80.0,21
Knolles,2342,91.0,23,Clardfyld,surname,80.0,21
Knolles,2342,91.0,23,Clardfyld,value,80.0,21
Russwell,3353,178.5,57,Russell,surname_count,178.5,57
Russwell,3353,178.5,57,Russell,surname,178.5,57
Russwell,3353,178.5,57,Russell,value,178.5,57
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Sobere,3500,316.0,41,Yeo,surname_count,303.0,45
Sobere,3500,316.0,41,Yeo,surname,303.0,45
Sobere,3500,316.0,41,Yeo,value,303.0,45
Harry,1903,349.0,58,William,surname_count,335.0,58
Harry,1903,349.0,58,William,surname,335.0,58
Harry,1903,349.0,58,William,value,335.0,58
Yarde,4377,147.0,17,Yarde,surname_count,147.0,17
Yarde,4377,147.0,17,Yarde,surname,147.0,17
Yarde,4377,147.0,17,Yarde,value,147.0,17
Graye,1775,196.0,47,Wyett,surname_count,216.0,43
Graye,1775,196.0,47,Wyett,surname,216.0,43
Graye,1775,196.0,47,Wyett,value,216.0,43
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Harry,1903,349.0,58,William,surname_count,335.0,58
Harry,1903,349.0,58,William,surname,335.0,58
Harry,1903,349.0,58,William,value,335.0,58
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Harvire,1903,349.0,58,William,surname_count,335.0,58
Harvire,1903,349.0,58,William,surname,335.0,58
Harvire,1903,349.0,58,William,value,335.0,58
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Butler,650,75.0,21,Clardfyld,surname_count,80.0,21
Butler,650,75.0,21,Clardfyld,surname,80.0,21
Butler,650,75.0,21,Clardfyld,value,80.0,21
Sobere,3500,316.0,41,Yeo,surname_count,303.0,45
Sobere,3500,316.0,41,Yeo,surname,303.0,45
Sobere,3500,316.0,41,Yeo,value,303.0,45
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Elett,1363,723.5,160,Webber,surname_count,827.0,162
Elett,1363,723.5,160,Webber,surname,827.0,162
Elett,1363,723.5,160,Webber,value,827.0,162
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Davye,1159,637.0,165,Walshe,surname_count,551.5,141
Davye,1159,637.0,165,Walshe,surname,551.5,141
Davye,1159,637.0,165,Walshe,value,551.5,141
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Prydys,3161,8492.0,41,Predian,surname_count,8492.0,41
Prydys,3161,8492.0,41,Predian,surname,8492.0,41
Prydys,3161,8492.0,41,Predian,value,8492.0,41
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Rowe,3291,221.0,43,Wyett,surname_count,216.0,43
Rowe,3291,221.0,43,Wyett,surname,216.0,43
Rowe,3291,221.0,43,Wyett,value,216.0,43
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Davye,1288,85.0,13,Shapleigh,surname_count,77.0,13
Davye,1288,85.0,13,Shapleigh,surname,77.0,13
Davye,1288,85.0,13,Shapleigh,value,77.0,13
Davie,1159,637.0,165,Walshe,surname_count,551.5,141
Davie,1159,637.0,165,Walshe,surname,551.5,141
Davie,1159,637.0,165,Walshe,value,551.5,141
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Gate,1586,358.0,44,Notton,surname_count,337.0,46
Gate,1586,358.0,44,Notton,surname,337.0,46
Gate,1586,358.0,44,Notton,value,337.0,46
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Walter,4130,303.0,92,Walter,surname_count,303.0,92
Walter,4130,303.0,92,Walter,surname,303.0,92
Walter,4130,303.0,92,Walter,value,303.0,92
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Gylle,1586,358.0,44,Notton,surname_count,337.0,46
Gylle,1586,358.0,44,Notton,surname,337.0,46
Gylle,1586,358.0,44,Notton,value,337.0,46
Fowlere,1527,58.0,7,Stehilhil,surname_count,64.5,7
Fowlere,1527,58.0,7,Stehilhil,surname,64.5,7
Fowlere,1527,58.0,7,Stehilhil,value,64.5,7
Pridyaux,3161,8492.0,41,Predian,surname_count,8492.0,41
Pridyaux,3161,8492.0,41,Predian,surname,8492.0,41
Pridyaux,3161,8492.0,41,Predian,value,8492.0,41
Knoll,2342,91.0,23,Clardfyld,surname_count,80.0,21
Knoll,2342,91.0,23,Clardfyld,surname,80.0,21
Knoll,2342,91.0,23,Clardfyld,value,80.0,21
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Elett,1363,723.5,160,Webber,surname_count,827.0,162
Elett,1363,723.5,160,Webber,surname,827.0,162
Elett,1363,723.5,160,Webber,value,827.0,162
Gale,1586,358.0,44,Notton,surname_count,337.0,46
Gale,1586,358.0,44,Notton,surname,337.0,46
Gale,1586,358.0,44,Notton,value,337.0,46
Harry,1903,349.0,58,William,surname_count,335.0,58
Harry,1903,349.0,58,William,surname,335.0,58
Harry,1903,349.0,58,William,value,335.0,58
Knott,2342,91.0,23,Clardfyld,surname_count,80.0,21
Knott,2342,91.0,23,Clardfyld,surname,80.0,21
Knott,2342,91.0,23,Clardfyld,value,80.0,21
Gre,1775,196.0,47,Wyett,surname_count,216.0,43
Gre,1775,196.0,47,Wyett,surname,216.0,43
Gre,1775,196.0,47,Wyett,value,216.0,43
Grey,1775,196.0,47,Wyett,surname_count,216.0,43
Grey,1775,196.0,47,Wyett,surname,216.0,43
Grey,1775,196.0,47,Wyett,value,216.0,43
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Grey,1775,196.0,47,Wyett,surname_count,216.0,43
Grey,1775,196.0,47,Wyett,surname,216.0,43
Grey,1775,196.0,47,Wyett,value,216.0,43
Grey,1775,196.0,47,Wyett,surname_count,216.0,43
Grey,1775,196.0,47,Wyett,surname,216.0,43
Grey,1775,196.0,47,Wyett,value,216.0,43
Southcott,3631,789.0,21,Cheman,surname_count,680.0,16
Southcott,3631,789.0,21,Cheman,surname,680.0,16
Southcott,3631,789.0,21,Cheman,value,680.0,16
Grey,1775,196.0,47,Wyett,surname_count,216.0,43
Grey,1775,196.0,47,Wyett,surname,216.0,43
Grey,1775,196.0,47,Wyett,value,216.0,43
Elett,1363,723.5,160,Webber,surname_count,827.0,162
Elett,1363,723.5,160,Webber,surname,827.0,162
Elett,1363,723.5,160,Webber,value,827.0,162
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Poole,3129,489.0,113,Wodd,surname_count,510.0,109
Poole,3129,489.0,113,Wodd,surname,510.0,109
Poole,3129,489.0,113,Wodd,value,510.0,109
Elett,1363,723.5,160,Webber,surname_count,827.0,162
Elett,1363,723.5,160,Webber,surname,827.0,162
Elett,1363,723.5,160,Webber,value,827.0,162
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Gray,1775,196.0,47,Wyett,surname_count,216.0,43
Gray,1775,196.0,47,Wyett,surname,216.0,43
Gray,1775,196.0,47,Wyett,value,216.0,43
Ellyt,1363,723.5,160,Webber,surname_count,827.0,162
Ellyt,1363,723.5,160,Webber,surname,827.0,162
Ellyt,1363,723.5,160,Webber,value,827.0,162
Ellyt,1363,723.5,160,Webber,surname_count,827.0,162
Ellyt,1363,723.5,160,Webber,surname,827.0,162
Ellyt,1363,723.5,160,Webber,value,827.0,162
Ellyt,1363,723.5,160,Webber,surname_count,827.0,162
Ellyt,1363,723.5,160,Webber,surname,827.0,162
Ellyt,1363,723.5,160,Webber,value,827.0,162
Ellyot,1363,723.5,160,Webber,surname_count,827.0,162
Ellyot,1363,723.5,160,Webber,surname,827.0,162
Ellyot,1363,723.5,160,Webber,value,827.0,162
Hart,1986,51.0,18,Withecombe,surname_count,51.0,16
Hart,1986,51.0,18,Withecombe,surname,51.0,16
Hart,1986,51.0,18,Withecombe,value,51.0,16
Clercke,834,709.0,148,Elyett,surname_count,723.5,160
Clercke,834,709.0,148,Elyett,surname,723.5,160
Clercke,834,709.0,148,Elyett,value,723.5,160
William,4273,335.0,58,William,surname_count,335.0,58
William,4273,335.0,58,William,surname,335.0,58
William,4273,335.0,58,William,value,335.0,58
Galen,1586,358.0,44,Notton,surname_count,337.0,46
Galen,1586,358.0,44,Notton,surname,337.0,46
Galen,1586,358.0,44,Notton,value,337.0,46
Liaison,1835,1010.5,63,Haydon,surname_count,1010.5,63
Liaison,1835,1010.5,63,Haydon,surname,1010.5,63
Liaison,1835,1010.5,63,Haydon,value,1010.5,63
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Elypt,1363,723.5,160,Webber,surname_count,827.0,162
Elypt,1363,723.5,160,Webber,surname,827.0,162
Elypt,1363,723.5,160,Webber,value,827.0,162
Drake,574,243.0,73,Waye,surname_count,279.0,77
Drake,574,243.0,73,Waye,surname,279.0,77
Drake,574,243.0,73,Waye,value,279.0,77
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Watts,4153,90.0,21,Clardfyld,surname_count,80.0,21
Watts,4153,90.0,21,Clardfyld,surname,80.0,21
Watts,4153,90.0,21,Clardfyld,value,80.0,21
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Coles,912,44.0,9,Semens,surname_count,47.0,9
Coles,912,44.0,9,Semens,surname,47.0,9
Coles,912,44.0,9,Semens,value,47.0,9
Pynde,202,77.0,13,Shapleigh,surname_count,77.0,13
Pynde,202,77.0,13,Shapleigh,surname,77.0,13
Pynde,202,77.0,13,Shapleigh,value,77.0,13
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Elypt,1363,723.5,160,Webber,surname_count,827.0,162
Elypt,1363,723.5,160,Webber,surname,827.0,162
Elypt,1363,723.5,160,Webber,value,827.0,162
Holme,2066,26.0,8,Moggeryg,surname_count,25.0,7
Holme,2066,26.0,8,Moggeryg,surname,25.0,7
Holme,2066,26.0,8,Moggeryg,value,25.0,7
Elypenter,1363,723.5,160,Webber,surname_count,827.0,162
Elypenter,1363,723.5,160,Webber,surname,827.0,162
Elypenter,1363,723.5,160,Webber,value,827.0,162
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
